SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-18-2022,Single Family Residential,3828 Hamilton Way,Redwood City,CA,94062,4200000,5,3.5,REDWOOD CITY,3935,14080,1949,,1067,,Sold,,,https://www.redfin.com/CA/Redwood-City/3828-Hamilton-Way-94062/home/1285413,MLSListings,ML81878274,N,Y,37.4626737,-122.2613344
PAST SALE,October-11-2022,Single Family Residential,1287 Fernside St,Redwood City,CA,94061,2450000,3,2.0,REDWOOD CITY,1940,6272,1951,,1263,,Sold,,,https://www.redfin.com/CA/Redwood-City/1287-Fernside-St-94061/home/838646,MLSListings,ML81906451,N,Y,37.4587059,-122.2440739
PAST SALE,May-23-2022,Single Family Residential,25 Lido Cir,Redwood City,CA,94065,1660000,2,2.0,REDWOOD CITY,1320,4000,1978,,1258,111,Sold,,,https://www.redfin.com/CA/Redwood-City/25-Lido-Cir-94065/home/1626621,MLSListings,ML81886174,N,Y,37.5315727,-122.2430767
PAST SALE,May-23-2022,Single Family Residential,324 Mindanao Dr,Redwood City,CA,94065,2700000,3,2.5,REDWOOD CITY,1610,5525,1995,,1677,330,Sold,,,https://www.redfin.com/CA/Redwood-City/324-Mindanao-Dr-94065/home/1373024,MLSListings,ML81886068,N,Y,37.542241,-122.2420574
PAST SALE,March-21-2022,Single Family Residential,263 Hudson St,Redwood City,CA,94062,2530000,3,2.0,REDWOOD CITY,1778,6500,1936,,1423,,Sold,,,https://www.redfin.com/CA/Redwood-City/263-Hudson-St-94062/home/1059717,MLSListings,ML81878196,Y,Y,37.4813491,-122.2408165
PAST SALE,April-29-2022,Single Family Residential,202 Bradbury Ln,Redwood City,CA,94061,2700000,4,2.5,REDWOOD CITY,2130,4680,1989,,1268,200,Sold,,,https://www.redfin.com/CA/Redwood-City/202-Bradbury-Ln-94061/home/1111449,MLSListings,ML81885289,N,Y,37.4646253,-122.2231537
PAST SALE,May-19-2022,Single Family Residential,1104 17th Ave,Redwood City,CA,94063,1625000,4,2.0,REDWOOD CITY,1440,8820,1947,,1128,,Sold,,,https://www.redfin.com/CA/Redwood-City/1104-17th-Ave-94063/home/1193105,MLSListings,ML81887582,N,Y,37.4814942,-122.1863341
PAST SALE,April-7-2022,Single Family Residential,370 Alexander Ave,Redwood City,CA,94061,2205000,3,2.0,REDWOOD CITY,1570,5400,1948,,1404,,Sold,,,https://www.redfin.com/CA/Redwood-City/370-Alexander-Ave-94061/home/2039341,MLSListings,ML81880138,N,Y,37.4552366,-122.2217131
PAST SALE,November-29-2022,Single Family Residential,3988 Brookline Way,Redwood City,CA,94062,1900000,3,2.0,REDWOOD CITY,1414,7100,1948,,1344,,Sold,,,https://www.redfin.com/CA/Emerald-Hills/3988-Brookline-Way-94062/home/875924,MLSListings,ML81911296,N,Y,37.4595577,-122.2644361
PAST SALE,March-15-2022,Single Family Residential,87 Markham Ave,Redwood City,CA,94063,1620000,2,1.0,REDWOOD CITY,850,6250,1938,,1906,,Sold,,,https://www.redfin.com/CA/Redwood-City/87-Markham-Ave-94063/home/1268786,MLSListings,ML81879652,N,Y,37.470233,-122.2103204
PAST SALE,October-13-2022,Single Family Residential,1082 Chesterton Ave,Redwood City,CA,94061,1830000,3,2.0,REDWOOD CITY,1270,6100,1953,,1441,,Sold,,,https://www.redfin.com/CA/Redwood-City/1082-Chesterton-Ave-94061/home/1583805,MLSListings,ML81905899,N,Y,37.4629316,-122.2458688
PAST SALE,May-16-2022,Single Family Residential,300 Alexander Ave,Redwood City,CA,94061,2730000,4,3.0,REDWOOD CITY,2024,6120,1950,,1349,,Sold,,,https://www.redfin.com/CA/Redwood-City/300-Alexander-Ave-94061/home/846651,MLSListings,ML81883019,N,Y,37.4561528,-122.2231316
PAST SALE,June-29-2022,Single Family Residential,975 Castle Hill Rd,Redwood City,CA,94061,2450000,3,2.5,REDWOOD CITY,1630,7350,1956,,1503,,Sold,,,https://www.redfin.com/CA/Redwood-City/975-Castle-Hill-Rd-94061/home/2044505,MLSListings,ML81893030,N,Y,37.4594661,-122.2506106
PAST SALE,March-7-2022,Single Family Residential,47 Waterside Cir,Redwood Shores,CA,94065,3000000,4,2.5,Redwood Shores,2180,4216,1988,,1376,312,Sold,,,https://www.redfin.com/CA/Redwood-City/47-Waterside-Cir-94065/home/1195870,MLSListings,ML81875979,N,Y,37.53359,-122.2357196
PAST SALE,June-15-2022,Single Family Residential,737 Myrtle St,Redwood City,CA,94061,1675000,3,2.0,REDWOOD CITY,1250,5500,1955,,1340,,Sold,,,https://www.redfin.com/CA/Redwood-City/737-Myrtle-St-94061/home/1761029,MLSListings,ML81893502,N,Y,37.4735865,-122.2371822
PAST SALE,May-12-2022,Single Family Residential,2 Colonial Pl,Redwood City,CA,94061,2760000,4,2.5,REDWOOD CITY,2250,5220,1990,,1227,,Sold,,,https://www.redfin.com/CA/Redwood-City/2-Colonial-Pl-94061/home/1556908,MLSListings,ML81885274,N,Y,37.4533711,-122.2263674
PAST SALE,July-7-2022,Single Family Residential,765 Bain Pl,Redwood City,CA,94062,4402000,4,4.0,REDWOOD CITY,3514,10046,2017,,1253,,Sold,,,https://www.redfin.com/CA/Redwood-City/765-Bain-Pl-94062/home/143969257,MLSListings,ML81894248,N,Y,37.4693359,-122.2559283
PAST SALE,November-8-2022,Single Family Residential,1726 Maryland St,Redwood City,CA,94061,2450000,3,3.5,REDWOOD CITY,1955,6050,1951,,1253,,Sold,,,https://www.redfin.com/CA/Redwood-City/1726-Maryland-St-94061/home/877829,MLSListings,ML81910684,N,Y,37.4538545,-122.2363398
PAST SALE,November-9-2022,Single Family Residential,55 Murray Ct,Redwood City,CA,94061,1200000,2,1.0,REDWOOD CITY,820,4800,1941,,1463,,Sold,,,https://www.redfin.com/CA/Redwood-City/55-Murray-Ct-94061/home/1870953,MLSListings,ML81908472,N,Y,37.4696671,-122.2220234
PAST SALE,July-6-2022,Single Family Residential,206 Bradbury Ln,Redwood City,CA,94061,2810000,4,4.0,REDWOOD CITY,2470,4000,1989,,1138,200,Sold,,,https://www.redfin.com/CA/Redwood-City/206-Bradbury-Ln-94061/home/844311,MLSListings,ML81894759,N,Y,37.4646973,-122.2227326
PAST SALE,April-15-2022,Single Family Residential,819 Bain Pl,Redwood City,CA,94062,2550000,3,3.0,REDWOOD CITY,2000,7500,1951,,1275,,Sold,,,https://www.redfin.com/CA/Redwood-City/819-Bain-Pl-94062/home/1947454,MLSListings,ML81883011,Y,Y,37.4687232,-122.2543773
PAST SALE,May-25-2022,Single Family Residential,2519 Whipple Ave,Redwood City,CA,94062,2450000,3,2.0,REDWOOD CITY,1850,7020,1974,,1324,,Sold,,,https://www.redfin.com/CA/Redwood-City/2519-Whipple-Ave-94062/home/837077,MLSListings,ML81887657,N,Y,37.4804437,-122.2518957
PAST SALE,August-9-2022,Single Family Residential,910 Castle Hill Rd,Redwood City,CA,94061,1950000,3,2.0,REDWOOD CITY,1540,7350,1956,,1266,,Sold,,,https://www.redfin.com/CA/Redwood-City/910-Castle-Hill-Rd-94061/home/1516366,MLSListings,ML81899007,N,Y,37.4600011,-122.2522946
PAST SALE,April-23-2022,Single Family Residential,973 Round Hill Rd,Redwood City,CA,94061,3925000,4,3.0,REDWOOD CITY,2585,8470,1957,,1518,,Sold,,,https://www.redfin.com/CA/Redwood-City/973-Round-Hill-Rd-94061/home/1315719,MLSListings,ML81883182,Y,Y,37.4568583,-122.252782
PAST SALE,September-12-2022,Single Family Residential,875 Durlston Rd,Redwood City,CA,94062,3925000,3,3.5,REDWOOD CITY,2780,10000,1929,,1412,,Sold,,,https://www.redfin.com/CA/Redwood-City/875-Durlston-Rd-94062/home/803050,MLSListings,ML81902810,N,Y,37.4846808,-122.2499015
PAST SALE,June-8-2022,Single Family Residential,74 Nueva Ave,Redwood City,CA,94061,1500000,2,1.0,REDWOOD CITY,1210,5050,1945,,1240,,Sold,,,https://www.redfin.com/CA/Redwood-City/74-Nueva-Ave-94061/home/842501,MLSListings,ML81890000,N,Y,37.4667892,-122.222378
PAST SALE,May-17-2022,Single Family Residential,172 Camellia Ave,Redwood City,CA,94061,2200000,4,2.0,REDWOOD CITY,1830,6192,1950,,1202,,Sold,,,https://www.redfin.com/CA/Redwood-City/172-Camellia-Ave-94061/home/1767466,MLSListings,ML81886279,N,Y,37.4590309,-122.223331
PAST SALE,May-27-2022,Single Family Residential,479 Sapphire St,Redwood City,CA,94062,1850000,2,1.0,REDWOOD CITY,1060,4800,1947,,1745,,Sold,,,https://www.redfin.com/CA/Redwood-City/479-Sapphire-St-94062/home/831121,MLSListings,ML81887348,N,Y,37.4722061,-122.2456472
PAST SALE,,Single Family Residential,518 Hillcrest Dr,Redwood City,CA,94062,1700000,2,1.0,,830,6600,1948,,2048,,,,,https://www.redfin.com/CA/Redwood-City/518-Hillcrest-Dr-94062/home/1162223,,,N,Y,37.4706787,-122.2512753
PAST SALE,July-22-2022,Single Family Residential,1124 Truman St,Redwood City,CA,94061,2202000,3,2.0,REDWOOD CITY,1250,8400,1950,,1762,,Sold,,,https://www.redfin.com/CA/Redwood-City/1124-Truman-St-94061/home/838774,MLSListings,ML81895993,N,Y,37.4648237,-122.2406392
PAST SALE,,Single Family Residential,618 Topaz St,Redwood City,CA,94061,2085000,3,3.0,,1460,6150,1952,,1428,,,,,https://www.redfin.com/CA/Redwood-City/618-Topaz-St-94061/home/834491,,,N,Y,37.4700867,-122.2450489
PAST SALE,May-9-2022,Single Family Residential,566 Compass Cir,Redwood Shores,CA,94065,2750000,4,2.0,Redwood Shores,1590,6400,1969,,1730,85,Sold,,,https://www.redfin.com/CA/Redwood-City/566-Compass-Cir-94065/home/944936,MLSListings,ML81885042,N,Y,37.5283115,-122.2508322
PAST SALE,April-11-2022,Single Family Residential,115 St Francis St,Redwood City,CA,94062,2500000,4,2.0,REDWOOD CITY,1705,6500,1949,,1466,,Sold,,,https://www.redfin.com/CA/Redwood-City/115-St-Francis-St-94062/home/2027341,MLSListings,ML81881172,Y,Y,37.4739397,-122.2478187
PAST SALE,,Single Family Residential,142 Warwick St,Redwood City,CA,94062,1760000,2,1.0,,1090,6750,1923,,1615,,,,,https://www.redfin.com/CA/Redwood-City/142-Warwick-St-94062/home/1892142,,,N,Y,37.4887416,-122.2452926
PAST SALE,April-5-2022,Single Family Residential,1434 Virginia Ave,Redwood City,CA,94061,1745000,3,1.0,REDWOOD CITY,1210,6052,1952,,1442,,Sold,,,https://www.redfin.com/CA/Redwood-City/1434-Virginia-Ave-94061/home/2059162,MLSListings,ML81883042,N,Y,37.462932,-122.2355423
PAST SALE,April-7-2022,Single Family Residential,283 Myrtle St,Redwood City,CA,94062,2600000,3,1.5,REDWOOD CITY,1630,6500,1941,,1595,,Sold,,,https://www.redfin.com/CA/Redwood-City/283-Myrtle-St-94062/home/2057343,MLSListings,ML81880083,Y,Y,37.4779626,-122.2443176
PAST SALE,June-14-2022,Single Family Residential,3545 Altamont Way,Redwood City,CA,94062,3198000,4,2.5,REDWOOD CITY,2914,7300,1959,,1097,,Sold,,,https://www.redfin.com/CA/Redwood-City/3545-Altamont-Way-94062/home/1470452,MLSListings,ML81891528,N,Y,37.4657724,-122.2498129
PAST SALE,April-5-2022,Single Family Residential,1414 W Selby Ln,Redwood City,CA,94061,2250000,2,1.0,REDWOOD CITY,1050,6885,1934,,2143,,Sold,,,https://www.redfin.com/CA/Redwood-City/1414-W-Selby-Ln-94061/home/1601175,MLSListings,ML81882943,Y,Y,37.4537762,-122.2228213
PAST SALE,April-22-2022,Single Family Residential,226 King St,Redwood City,CA,94062,2690000,3,2.5,REDWOOD CITY,1870,6500,1937,,1439,,Sold,,,https://www.redfin.com/CA/Redwood-City/226-King-St-94062/home/1643364,MLSListings,ML81882222,Y,Y,37.4797349,-122.2442733
PAST SALE,September-16-2022,Single Family Residential,2865 Marlborough Ave,Redwood City,CA,94063,1000000,2,1.0,REDWOOD CITY,820,4935,1949,,1220,,Sold,,,https://www.redfin.com/CA/Redwood-City/2865-Marlborough-Ave-94063/home/2034307,MLSListings,ML81905999,N,Y,37.4711508,-122.2111184
PAST SALE,March-16-2022,Single Family Residential,316 Sea Cliff Ln,Redwood Shores,CA,94065,1530000,2,2.5,Redwood Shores,1270,2580,1986,,1205,245,Sold,,,https://www.redfin.com/CA/Redwood-City/316-Sea-Cliff-Ln-94065/home/943006,MLSListings,ML81877035,N,Y,37.536266,-122.2491482
PAST SALE,April-5-2022,Single Family Residential,243 C St,Redwood City,CA,94063,1880000,3,3.0,REDWOOD CITY,2147,5000,1943,,876,,Sold,,,https://www.redfin.com/CA/Redwood-City/243-C-St-94063/home/1378615,MLSListings,ML81881191,N,Y,37.4938848,-122.2397085
PAST SALE,January-12-2023,Single Family Residential,808 Bay Harbour Dr,Redwood Shores,CA,94065,2360000,4,3.0,Redwood Shores,2540,4428,1990,,929,256,Sold,,,https://www.redfin.com/CA/Redwood-City/808-Bay-Harbour-Dr-94065/home/1215238,MLSListings,ML81914223,N,Y,37.5352593,-122.2357639
PAST SALE,May-26-2022,Single Family Residential,722 VERA Ave,Redwood City,CA,94061,1451000,3,2.5,REDWOOD CITY,1510,1548,1976,,961,400,Sold,,,https://www.redfin.com/CA/Redwood-City/722-Vera-Ave-94061/home/1239761,MLSListings,ML81889350,N,Y,37.4762858,-122.2337251
PAST SALE,October-18-2022,Single Family Residential,1666 Maryland St,Redwood City,CA,94061,1705000,3,1.0,REDWOOD CITY,1020,6050,1951,,1672,,Sold,,,https://www.redfin.com/CA/Redwood-City/1666-Maryland-St-94061/home/1517347,MLSListings,ML81906769,N,Y,37.4550057,-122.237847
PAST SALE,May-27-2022,Single Family Residential,330 Edgewood Rd,Redwood City,CA,94062,2565301,3,2.0,REDWOOD CITY,1680,5800,1926,,1527,,Sold,,,https://www.redfin.com/CA/Redwood-City/330-Edgewood-Rd-94062/home/803242,MLSListings,ML81887366,N,Y,37.4895431,-122.2462233
PAST SALE,May-11-2022,Single Family Residential,610 Lakeview Way,Redwood City,CA,94062,2600000,3,2.5,REDWOOD CITY,2003,5358,1989,,1298,,Sold,,,https://www.redfin.com/CA/Emerald-Hills/610-Lakeview-Way-94062/home/1904094,MLSListings,ML81885291,N,Y,37.4674103,-122.2705949
PAST SALE,August-17-2022,Single Family Residential,2655 Ohio Ave,Redwood City,CA,94061,2360000,4,2.0,REDWOOD CITY,1746,6050,1951,,1352,,Sold,,,https://www.redfin.com/CA/Redwood-City/2655-Ohio-Ave-94061/home/1892726,MLSListings,ML81899765,N,Y,37.4540613,-122.2322182
PAST SALE,February-17-2022,Single Family Residential,1014 Iris St,Redwood City,CA,94061,1993250,2,1.0,REDWOOD CITY,1220,5700,1930,,1634,,Sold,,,https://www.redfin.com/CA/Redwood-City/1014-Iris-St-94061/home/814184,MLSListings,ML81873298,N,Y,37.4737678,-122.2336365
PAST SALE,May-9-2022,Single Family Residential,1605 Maryland St,Redwood City,CA,94061,2160000,3,2.0,REDWOOD CITY,1180,6600,1952,,1831,,Sold,,,https://www.redfin.com/CA/Redwood-City/1605-Maryland-St-94061/home/881052,MLSListings,ML81884209,N,Y,37.4565013,-122.2384675
PAST SALE,February-22-2022,Single Family Residential,1019 Valota,Redwood City,CA,94061,1375000,2,1.0,Redwood City,960,4480,1922,,1432,,Sold,,,https://www.redfin.com/CA/Redwood-City/1019-Valota-Rd-94061/home/2014839,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40978055,N,Y,37.4696574,-122.2387777
PAST SALE,April-15-2022,Single Family Residential,1527 Granger Way,Redwood City,CA,94061,2400000,3,2.0,REDWOOD CITY,1250,6175,1954,,1920,,Sold,,,https://www.redfin.com/CA/Redwood-City/1527-Granger-Way-94061/home/880849,MLSListings,ML81881165,Y,Y,37.4557508,-122.2428995
PAST SALE,February-17-2022,Single Family Residential,39 Hudson St,Redwood City,CA,94062,3820000,5,4.5,REDWOOD CITY,2200,9100,1920,,1736,,Sold,,,https://www.redfin.com/CA/Redwood-City/39-Hudson-St-94062/home/2021865,MLSListings,ML81875484,Y,Y,37.4848096,-122.245177
PAST SALE,June-30-2022,Single Family Residential,237 E Oakwood Blvd,Redwood City,CA,94061,2100000,3,2.0,REDWOOD CITY,1870,6600,1969,,1123,,Sold,,,https://www.redfin.com/CA/Redwood-City/237-E-Oakwood-Blvd-94061/home/1793230,MLSListings,ML81895980,N,Y,37.4690411,-122.2171916
PAST SALE,January-6-2023,Single Family Residential,41 Eaton Villa Pl,Redwood City,CA,94062,3300000,4,2.5,REDWOOD CITY,1900,19760,1947,,1737,,Sold,,,https://www.redfin.com/CA/Redwood-City/41-Eaton-Villa-Pl-94062/home/1014586,MLSListings,ML81910505,N,Y,37.4854443,-122.2610242
PAST SALE,June-6-2022,Single Family Residential,675 Sylvan Way,Redwood City,CA,94062,3000000,4,3.5,REDWOOD CITY,2990,14040,1929,,1003,,Sold,,,https://www.redfin.com/CA/Emerald-Hills/675-Sylvan-Way-94062/home/873456,MLSListings,ML81888488,N,Y,37.4650968,-122.2697752
PAST SALE,June-7-2022,Single Family Residential,559 Oak Ridge Dr,Redwood City,CA,94062,1620000,3,2.0,REDWOOD CITY,1380,8000,1947,,1174,,Sold,,,https://www.redfin.com/CA/Redwood-City/559-Oak-Ridge-Dr-94062/home/1162230,MLSListings,ML81888799,N,Y,37.4697831,-122.249547
PAST SALE,,Single Family Residential,412 Myrtle St,Redwood City,CA,94062,2100000,2,1.0,,1450,6850,1927,,1448,,,,,https://www.redfin.com/CA/Redwood-City/412-Myrtle-St-94062/home/834474,,,N,Y,37.4765596,-122.2424119
PAST SALE,August-19-2022,Single Family Residential,1202 Truman St,Redwood City,CA,94061,2845000,4,2.0,REDWOOD CITY,1879,8160,1950,,1514,,Sold,,,https://www.redfin.com/CA/Redwood-City/1202-Truman-St-94061/home/1193441,MLSListings,ML81897165,N,Y,37.4638526,-122.2394647
PAST SALE,July-8-2022,Single Family Residential,1714 Connecticut Dr,Redwood City,CA,94061,1905000,2,1.0,REDWOOD CITY,1160,6600,1952,,1642,,Sold,,,https://www.redfin.com/CA/Redwood-City/1714-Connecticut-Dr-94061/home/883185,MLSListings,ML81894758,N,Y,37.4580187,-122.2332376
PAST SALE,September-27-2022,Single Family Residential,1833 Vera Ave,Redwood City,CA,94061,2950000,5,4.0,REDWOOD CITY,2790,8800,1948,,1057,,Sold,,,https://www.redfin.com/CA/Redwood-City/1833-Vera-Ave-94061/home/831983,MLSListings,ML81903572,N,Y,37.4690255,-122.2418358
PAST SALE,September-6-2022,Single Family Residential,915 Whitehall Ln,Redwood City,CA,94061,2425000,3,2.5,REDWOOD CITY,1570,4635,1985,,1545,250,Sold,,,https://www.redfin.com/CA/Redwood-City/915-Whitehall-Ln-94061/home/1379246,MLSListings,ML81903864,N,Y,37.4615492,-122.2190534
PAST SALE,September-29-2022,Single Family Residential,1818 Madison Ave,Redwood City,CA,94061,1436100,2,1.0,REDWOOD CITY,1050,6000,1947,,1368,,Sold,,,https://www.redfin.com/CA/Redwood-City/1818-Madison-Ave-94061/home/1802342,MLSListings,ML81904602,N,Y,37.4703962,-122.2429881
PAST SALE,June-8-2022,Single Family Residential,1777 Rosemary Ln,Redwood City,CA,94061,2640000,3,2.0,REDWOOD CITY,1440,6650,1958,,1833,,Sold,,,https://www.redfin.com/CA/Redwood-City/1777-Rosemary-Ln-94061/home/1124376,MLSListings,ML81889283,N,Y,37.460911,-122.230827
PAST SALE,January-9-2023,Single Family Residential,462 Myrtle St,Redwood City,CA,94062,2995000,5,3.0,REDWOOD CITY,3200,6468,1990,,936,,Sold,,,https://www.redfin.com/CA/Redwood-City/462-Myrtle-St-94062/home/1936278,MLSListings,ML81913936,N,Y,37.4760676,-122.2415699
PAST SALE,July-11-2022,Single Family Residential,1453 Bonnie Ct,Redwood City,CA,94061,2055000,3,2.0,REDWOOD CITY,1360,5760,1958,,1511,,Sold,,,https://www.redfin.com/CA/Redwood-City/1453-Bonnie-Ct-94061/home/1617087,MLSListings,ML81894937,N,Y,37.4640811,-122.2338581
PAST SALE,,Single Family Residential,564 Hurlingame Ave,Redwood City,CA,94063,1230000,3,2.0,,1330,5000,1951,,925,,,,,https://www.redfin.com/CA/Redwood-City/564-Hurlingame-Ave-94063/home/816849,,,N,Y,37.4789055,-122.2097441
