SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-13-2021,Single Family Residential,1038 Menlo Oaks Dr,MENLO PARK,CA,94025,2200000,3,2.0,MENLO PARK,1551,6800,1940,47,1418,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1038-Menlo-Oaks-Dr-94025/home/860527,MLSListings,ML81846549,N,Y,37.4722446,-122.1646487
PAST SALE,July-30-2021,Single Family Residential,1031 Menlo Oaks Dr,MENLO PARK,CA,94025,2375000,4,2.0,MENLO PARK,2040,6450,1938,30,1164,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1031-Menlo-Oaks-Dr-94025/home/859210,MLSListings,ML81850880,N,Y,37.4721444,-122.1652252
PAST SALE,April-8-2021,Single Family Residential,2081 Ralmar Ave,EAST PALO ALTO,CA,94303,1282000,3,1.0,EAST PALO ALTO,1000,5040,1952,143,1282,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/2081-Ralmar-Ave-94303/home/864944,MLSListings,ML81830429,N,Y,37.4643877,-122.1501893
PAST SALE,,Single Family Residential,2107 Ralmar Ave,East Palo Alto,CA,94303,825000,3,2.0,,1440,5000,1977,,573,,,,,http://www.redfin.com/CA/East-Palo-Alto/2107-Ralmar-Ave-94303/home/1909613,,,N,Y,37.4650332,-122.1497901
PAST SALE,March-30-2021,Single Family Residential,158 Seminary Dr,MENLO PARK,CA,94025,4750000,5,3.5,MENLO PARK,3587,11771,1998,152,1324,,Sold,,,http://www.redfin.com/CA/Menlo-Park/158-Seminary-Dr-94025/home/1567904,MLSListings,ML81832487,N,Y,37.4615055,-122.1676423
PAST SALE,June-4-2021,Single Family Residential,1036 Tehama Ave,MENLO PARK,CA,94025,2495000,3,2.0,MENLO PARK,1710,6000,1953,86,1459,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1036-Tehama-Ave-94025/home/1193911,MLSListings,ML81837765,N,Y,37.4737778,-122.168108
PAST SALE,April-12-2021,Single Family Residential,341 Oconnor St,MENLO PARK,CA,94025,2400000,3,2.0,MENLO PARK,1725,5980,1977,139,1391,,Sold,,,http://www.redfin.com/CA/Menlo-Park/341-O-Connor-St-94025/home/1479279,MLSListings,ML81833030,N,Y,37.4610935,-122.1478384
PAST SALE,May-7-2021,Single Family Residential,470 Middlefield Rd,ATHERTON,CA,94027,5310000,5,3.0,ATHERTON,4536,48180,1951,114,1171,,Sold,,,http://www.redfin.com/CA/Atherton/470-Middlefield-Rd-94027/home/2037559,MLSListings,ML81829997,N,Y,37.4621051,-122.1799708
PAST SALE,April-30-2021,Single Family Residential,1130 Windermere Ave,MENLO PARK,CA,94025,1260000,4,2.0,MENLO PARK,1350,5750,1950,121,933,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1130-Windermere-Ave-94025/home/1516922,MLSListings,ML81831668,N,Y,37.4734052,-122.1595926
PAST SALE,May-12-2021,Single Family Residential,1150 Hollyburne Ave,MENLO PARK,CA,94025,1299888,2,1.5,MENLO PARK,970,5750,1946,109,1340,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1150-Hollyburne-Ave-94025/home/1667882,MLSListings,ML81821683,N,Y,37.4736295,-122.1584837
PAST SALE,July-16-2021,Single Family Residential,1107 Sevier Ave,Menlo Park,CA,94025,1000000,3,1.0,Menlo Park,910,6555,1954,44,1099,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1107-Sevier-Ave-94025/home/1920410,San Francisco MLS,421560122,N,Y,37.4718367,-122.1588386
PAST SALE,May-14-2021,Single Family Residential,2551 Gloria Way,EAST PALO ALTO,CA,94303,1130000,3,2.0,EAST PALO ALTO,1100,5200,1956,107,1027,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/2551-Gloria-Way-94303/home/2046684,MLSListings,ML81841751,N,Y,37.4743142,-122.1421604
PAST SALE,May-10-2021,Single Family Residential,531 Menlo Oaks Dr,MENLO PARK,CA,94025,3400000,3,2.0,MENLO PARK,1710,11856,1939,111,1988,,Sold,,,http://www.redfin.com/CA/Menlo-Park/531-Menlo-Oaks-Dr-94025/home/1184344,MLSListings,ML81835969,N,Y,37.4652973,-122.1689063
PAST SALE,May-17-2021,Single Family Residential,601 Menlo Oaks Dr,MENLO PARK,CA,94025,7100000,5,5.5,MENLO PARK,6788,20400,2005,104,1046,,Sold,,,http://www.redfin.com/CA/Menlo-Park/601-Menlo-Oaks-Dr-94025/home/1926600,MLSListings,ML81836361,N,Y,37.4661375,-122.1687289
PAST SALE,,Single Family Residential,219 Laurel Ave,Menlo Park,CA,94025,2450000,2,1.0,,1180,10400,1947,,2076,,,,,http://www.redfin.com/CA/Menlo-Park/219-Laurel-Ave-94025/home/858561,,,N,Y,37.457489,-122.1567539
PAST SALE,June-28-2021,Single Family Residential,423 Chaucer St,PALO ALTO,CA,94301,7750000,5,4.5,PALO ALTO,3858,17368,1922,62,2009,,Sold,,,http://www.redfin.com/CA/Palo-Alto/423-Chaucer-St-94301/home/542304,MLSListings,ML81844806,N,Y,37.4562899,-122.1528063
PAST SALE,April-19-2021,Single Family Residential,2001 Menalto Ave,MENLO PARK,CA,94025,3900000,4,3.0,MENLO PARK,2843,9608,2020,132,1372,,Sold,,,http://www.redfin.com/CA/Menlo-Park/2001-Menalto-Ave-94025/home/1361086,MLSListings,ML81826494,N,Y,37.4617835,-122.1522297
PAST SALE,April-12-2021,Single Family Residential,180 Newbridge St,MENLO PARK,CA,94025,1195000,3,1.5,MENLO PARK,1290,5750,1951,139,926,,Sold,,,http://www.redfin.com/CA/Menlo-Park/180-Newbridge-St-94025/home/857570,MLSListings,ML81828472,N,Y,37.4747977,-122.1626529
PAST SALE,May-13-2021,Single Family Residential,220 Newbridge St,MENLO PARK,CA,94025,1540000,4,3.0,MENLO PARK,1815,6000,1951,108,848,,Sold,,,http://www.redfin.com/CA/Menlo-Park/220-Newbridge-St-94025/home/1015768,MLSListings,ML81835006,N,Y,37.4748184,-122.1617215
PAST SALE,March-12-2021,Single Family Residential,2465 Alpine Rd,Menlo Park,CA,94025,2200000,3,1.5,Menlo Park,2305,,1948,170,954,,Sold,,,http://www.redfin.com/CA/Menlo-Park/2465-Alpine-Rd-94025/home/900015,SDMLS,200053499,N,Y,37.4191132,-122.1908569
PAST SALE,July-12-2021,Single Family Residential,4 STOWE Ln,MENLO PARK,CA,94025,1950000,3,2.0,MENLO PARK,1470,6400,1965,48,1327,,Sold,,,http://www.redfin.com/CA/Menlo-Park/4-Stowe-Ln-94025/home/2032494,MLSListings,ML81844241,Y,Y,37.4197396,-122.1907682
PAST SALE,,Single Family Residential,501 Berkeley Ave,Menlo Park,CA,94025,4600000,5,3.0,,3170,12876,1987,,1451,,,,,http://www.redfin.com/CA/Menlo-Park/501-Berkeley-Ave-94025/home/854502,,,N,Y,37.4637102,-122.1667331
PAST SALE,May-13-2021,Single Family Residential,180 Hanna Way,MENLO PARK,CA,94025,4420000,4,3.5,MENLO PARK,3040,10825,1998,108,1454,,Sold,,,http://www.redfin.com/CA/Menlo-Park/180-Hanna-Way-94025/home/1240527,MLSListings,ML81843768,N,Y,37.46275,-122.1666888
PAST SALE,March-26-2021,Single Family Residential,325 Arden Rd,MENLO PARK,CA,94025,4150000,3,2.0,MENLO PARK,2739,15750,1939,156,1515,,Sold,,,http://www.redfin.com/CA/Menlo-Park/325-Arden-Rd-94025/home/2058134,MLSListings,ML81830489,N,Y,37.4615973,-122.1892828
PAST SALE,,Single Family Residential,328 Central Ave,Menlo Park,CA,94025,2650000,2,1.0,,1060,6860,1920,,2500,,,,,http://www.redfin.com/CA/Menlo-Park/328-Central-Ave-94025/home/1695169,,,N,Y,37.4580404,-122.1538265
PAST SALE,March-25-2021,Single Family Residential,1435 Woodland Ave,MENLO PARK,CA,94025,2520000,3,2.0,MENLO PARK,1736,6800,1957,157,1452,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1435-Woodland-Ave-94025/home/1964069,MLSListings,ML81828636,N,Y,37.4571762,-122.146552
PAST SALE,August-23-2021,Single Family Residential,867 Woodland Ave,MENLO PARK,CA,94025,2052500,3,1.0,MENLO PARK,1360,5000,1940,6,1509,,Sold,,,http://www.redfin.com/CA/Menlo-Park/867-Woodland-Ave-94025/home/2047731,MLSListings,ML81846244,Y,Y,37.4554963,-122.1565322
PAST SALE,,Single Family Residential,228 Fulton St,Palo Alto,CA,94301,2750000,3,2.0,,1704,5100,1913,,1614,,,,,http://www.redfin.com/CA/Palo-Alto/228-Fulton-St-94301/home/1679134,,,N,Y,37.4531681,-122.1596369
PAST SALE,May-24-2021,Single Family Residential,49 Lorelei Ln,MENLO PARK,CA,94025,2100000,3,2.0,MENLO PARK,1370,5000,1956,97,1533,,Sold,,,http://www.redfin.com/CA/Menlo-Park/49-Lorelei-Ln-94025/home/1816490,MLSListings,ML81839331,Y,Y,37.4779301,-122.1833409
PAST SALE,April-9-2021,Single Family Residential,603 Palmer Ln,MENLO PARK,CA,94025,1815000,3,2.0,MENLO PARK,1520,4066,1949,142,1194,,Sold,,,http://www.redfin.com/CA/Menlo-Park/603-Palmer-Ln-94025/home/1926547,MLSListings,ML81833921,N,Y,37.4733135,-122.1932955
PAST SALE,,Single Family Residential,832 Fifteenth Ave,Menlo Park,CA,94025,1375000,2,1.0,,870,5550,1950,,1580,,,,,http://www.redfin.com/CA/Menlo-Park/832-Fifteenth-Ave-94025/home/1541468,,,N,Y,37.4762664,-122.1906598
PAST SALE,August-24-2021,Single Family Residential,736 11th Ave,MENLO PARK,CA,94025,1800008,3,2.0,MENLO PARK,1201,5350,1955,5,1499,,Sold,,,http://www.redfin.com/CA/Menlo-Park/736-Eleventh-Ave-94025/home/1959122,MLSListings,ML81854491,N,Y,37.4764596,-122.1948917
PAST SALE,July-13-2021,Single Family Residential,202 Ravenswood Ave,MENLO PARK,CA,94025,2050000,4,3.0,MENLO PARK,1840,2500,1964,47,1114,300,Sold,,,http://www.redfin.com/CA/Menlo-Park/202-Ravenswood-Ave-94025/home/2043099,MLSListings,ML81846987,Y,Y,37.45879938246213,-122.17825772359004
PAST SALE,August-16-2021,Single Family Residential,1066 Laurel St,MENLO PARK,CA,94025,2700000,4,2.0,MENLO PARK,1960,5500,1926,13,1378,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1066-Laurel-St-94025/home/856735,MLSListings,ML81847601,N,Y,37.456494,-122.1802591
PAST SALE,July-19-2021,Single Family Residential,1143 Saratoga Ave,EAST PALO ALTO,CA,94303,1145000,3,2.0,EAST PALO ALTO,1680,5500,1950,41,682,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/1143-Saratoga-Ave-94303/home/1371432,MLSListings,ML81834873,N,Y,37.4710277,-122.1547801
PAST SALE,,Single Family Residential,277 O' Connor St,Menlo Park,CA,94025,1925000,2,1.0,,1060,7000,1951,,1816,,,,,http://www.redfin.com/CA/Menlo-Park/277-O-Connor-St-94025/home/1851004,,,N,Y,37.461144,-122.1489766
PAST SALE,April-26-2021,Single Family Residential,451 Chaucer St,PALO ALTO,CA,94301,4200000,3,3.0,PALO ALTO,2026,10500,1908,125,2073,,Sold,,,http://www.redfin.com/CA/Palo-Alto/451-Chaucer-St-94301/home/1800368,MLSListings,ML81828123,N,Y,37.4560994,-122.152385
PAST SALE,May-7-2021,Single Family Residential,980 Wallea Dr,MENLO PARK,CA,94025,7400000,5,5.5,MENLO PARK,5095,10000,2017,114,1452,,Sold,,,http://www.redfin.com/CA/Menlo-Park/980-Wallea-Dr-94025/home/1552790,MLSListings,ML81830806,N,Y,37.4441069,-122.1882408
PAST SALE,June-18-2021,Single Family Residential,11 Garland Pl,MENLO PARK,CA,94025,4180000,4,2.5,MENLO PARK,2190,9900,1966,72,1909,,Sold,,,http://www.redfin.com/CA/Menlo-Park/11-Garland-Pl-94025/home/1785100,MLSListings,ML81849820,N,Y,37.4380103,-122.1867331
PAST SALE,July-9-2021,Single Family Residential,1262 Middle Ave,MENLO PARK,CA,94025,2500000,2,1.0,MENLO PARK,1120,7728,1941,51,2232,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1262-Middle-Ave-94025/home/2025019,MLSListings,ML81847438,Y,Y,37.4404253,-122.185935
PAST SALE,,Single Family Residential,755 Hermosa Way,Menlo Park,CA,94025,6600000,3,2.0,,1810,21708,1951,,3646,,,,,http://www.redfin.com/CA/Menlo-Park/755-Hermosa-Way-94025/home/1892877,,,N,Y,37.4410672,-122.1885068
PAST SALE,August-13-2021,Single Family Residential,1585 Bay Laurel Dr,Menlo Park,CA,94025,7600000,5,3.5,Menlo Park,4000,23435,1952,16,1900,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1585-Bay-Laurel-Dr-94025/home/2022200,San Francisco MLS,421569374,N,Y,37.4354728,-122.1840504
PAST SALE,May-25-2021,Single Family Residential,445 Maple St,PALO ALTO,CA,94301,6200000,5,6.0,PALO ALTO,5887,7745,2013,96,1053,,Sold,,,http://www.redfin.com/CA/Palo-Alto/445-Maple-St-94301/home/1627919,MLSListings,ML81845792,N,Y,37.4562458,-122.1491247
PAST SALE,,Single Family Residential,335 Barton Pl,Menlo Park,CA,94025,3500000,4,3.0,,2272,6800,1947,,1540,,,,,http://www.redfin.com/CA/Menlo-Park/335-Barton-Pl-94025/home/858494,,,N,Y,37.4588595,-122.159149
PAST SALE,May-6-2021,Single Family Residential,357 Mckendry Dr,MENLO PARK,CA,94025,2150000,3,1.5,MENLO PARK,1250,5005,1944,115,1720,,Sold,,,http://www.redfin.com/CA/Menlo-Park/357-McKendry-Dr-94025/home/1173890,MLSListings,ML81836345,Y,Y,37.4592064,-122.1609675
PAST SALE,April-26-2021,Single Family Residential,371 Nova Ln,MENLO PARK,CA,94025,2430000,3,1.0,MENLO PARK,1360,6248,1951,125,1787,,Sold,,,http://www.redfin.com/CA/Menlo-Park/371-Nova-Ln-94025/home/1417261,MLSListings,ML81838801,Y,Y,37.4584979,-122.1579958
PAST SALE,April-2-2021,Single Family Residential,212 O'Keefe St,MENLO PARK,CA,94025,2510000,3,2.0,MENLO PARK,1564,7650,1947,149,1605,,Sold,,,http://www.redfin.com/CA/Menlo-Park/212-Okeefe-St-94025/home/857111,MLSListings,ML81829901,N,Y,37.4633437,-122.153383
PAST SALE,July-1-2021,Single Family Residential,1104 Sevier Ave,MENLO PARK,CA,94025,948000,2,1.0,MENLO PARK,820,5175,1949,59,1156,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1104-Sevier-Ave-94025/home/855797,MLSListings,ML81846015,N,Y,37.4715459,-122.158388
PAST SALE,,Single Family Residential,944 Timothy Ln,Menlo Park,CA,94025,1600000,3,1.0,,1080,5668,1948,,1481,,,,,http://www.redfin.com/CA/Menlo-Park/944-Timothy-Ln-94025/home/1643809,,,N,Y,37.4778907,-122.1778644
PAST SALE,July-12-2021,Single Family Residential,391 Hedge Rd,MENLO PARK,CA,94025,2600000,3,2.5,MENLO PARK,1738,6048,1950,48,1496,,Sold,,,http://www.redfin.com/CA/Menlo-Park/391-Hedge-Rd-94025/home/2014760,MLSListings,ML81853000,N,Y,37.4757965,-122.1744054
PAST SALE,May-27-2021,Single Family Residential,1450 Hill Ave,MENLO PARK,CA,94025,1230000,4,2.0,MENLO PARK,1280,4500,1952,94,961,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1450-Hill-Ave-94025/home/2050553,MLSListings,ML81841305,N,Y,37.4780783,-122.1644269
PAST SALE,July-9-2021,Single Family Residential,1228 Carlton Ave,MENLO PARK,CA,94025,1150000,4,2.0,MENLO PARK,1585,6000,1949,51,726,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1228-Carlton-Ave-94025/home/1909561,MLSListings,ML81848351,N,Y,37.4740431,-122.1550241
PAST SALE,August-16-2021,Single Family Residential,1056 Sonoma Ave,MENLO PARK,CA,94025,2100000,3,2.0,MENLO PARK,1780,6000,1952,13,1180,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1056-Sonoma-Ave-94025/home/1556447,MLSListings,ML81853897,N,Y,37.4742567,-122.1667775
PAST SALE,August-20-2021,Single Family Residential,152 Dunsmuir Way,MENLO PARK,CA,94025,2827500,3,3.0,MENLO PARK,1771,5600,1950,9,1597,,Sold,,,http://www.redfin.com/CA/Menlo-Park/152-Dunsmuir-Way-94025/home/2019988,MLSListings,ML81851662,N,Y,37.4762969,-122.1754697
PAST SALE,May-13-2021,Single Family Residential,1640 Purdue Ave,EAST PALO ALTO,CA,94303,900000,3,2.0,EAST PALO ALTO,1058,5000,1953,108,851,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/1640-Purdue-Ave-94303/home/1154572,MLSListings,ML81838181,N,Y,37.47904,-122.1386999
PAST SALE,March-18-2021,Single Family Residential,1695 Tulane Ave,EAST PALO ALTO,CA,94303,880000,3,1.0,EAST PALO ALTO,1070,5800,1953,164,822,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/1695-Tulane-Ave-94303/home/1454566,MLSListings,ML81828847,N,Y,37.4816816,-122.1375025
PAST SALE,,Single Family Residential,490 Walsh Rd,Atherton,CA,94027,6300000,3,3.0,,3240,87321,1948,,1944,,,,,http://www.redfin.com/CA/Atherton/490-Walsh-Rd-94027/home/1892996,,,N,Y,37.4255008,-122.2262787
PAST SALE,April-26-2021,Single Family Residential,175 Elliott Dr,MENLO PARK,CA,94025,2500000,3,2.0,MENLO PARK,1555,6300,1956,125,1608,,Sold,,,http://www.redfin.com/CA/Menlo-Park/175-Elliott-Dr-94025/home/1050364,MLSListings,ML81834359,N,Y,37.460187,-122.1504555
PAST SALE,June-4-2021,Single Family Residential,705 Live Oak Ave,MENLO PARK,CA,94025,2700000,3,2.0,MENLO PARK,2120,5650,1935,86,1274,,Sold,,,http://www.redfin.com/CA/Menlo-Park/705-Live-Oak-Ave-94025/home/1568410,MLSListings,ML81838467,N,Y,37.4508123,-122.1814563
PAST SALE,July-13-2021,Single Family Residential,301 Yale Rd,MENLO PARK,CA,94025,4150000,5,4.5,MENLO PARK,3123,7500,1936,47,1329,,Sold,,,http://www.redfin.com/CA/Menlo-Park/301-Yale-Rd-94025/home/893816,MLSListings,ML81844252,N,Y,37.4441418,-122.1793722
PAST SALE,July-16-2021,Single Family Residential,460 Sherwood Way,MENLO PARK,CA,94025,3215000,3,2.0,MENLO PARK,1536,8400,1954,44,2093,,Sold,,,http://www.redfin.com/CA/Menlo-Park/460-Sherwood-Way-94025/home/861340,MLSListings,ML81847627,N,Y,37.4510346,-122.1736959
PAST SALE,August-27-2021,Single Family Residential,925 Roble Ave #1,MENLO PARK,CA,94025,2680000,3,2.5,MENLO PARK,1672,1140,2007,2,1603,,Sold,,,http://www.redfin.com/CA/Menlo-Park/925-Roble-Ave-94025/unit-1/home/17307104,MLSListings,ML81857110,N,Y,37.4471897,-122.1837955
PAST SALE,August-5-2021,Single Family Residential,411 Linfield Dr,MENLO PARK,CA,94025,3150000,3,2.0,MENLO PARK,1510,7992,1953,24,2086,,Sold,,,http://www.redfin.com/CA/Menlo-Park/411-Linfield-Dr-94025/home/861248,MLSListings,ML81857356,N,Y,37.4509319,-122.1715672
PAST SALE,July-1-2021,Single Family Residential,964 Monte Rosa Dr,MENLO PARK,CA,94025,4350000,5,3.5,MENLO PARK,3435,19000,1964,59,1266,,Sold,,,http://www.redfin.com/CA/Menlo-Park/964-Monte-Rosa-Dr-94025/home/1155308,MLSListings,ML81838362,N,Y,37.4267314,-122.2076383
PAST SALE,May-10-2021,Single Family Residential,2409 Sharon Oaks Dr,MENLO PARK,CA,94025,1975000,3,2.5,MENLO PARK,2250,2494,1968,111,878,861,Sold,,,http://www.redfin.com/CA/Menlo-Park/2409-Sharon-Oaks-Dr-94025/home/1626036,MLSListings,ML81836919,N,Y,37.4261277,-122.196073
PAST SALE,June-16-2021,Single Family Residential,2199 Sharon Rd,MENLO PARK,CA,94025,2770000,3,2.0,MENLO PARK,2089,12450,1952,74,1326,,Sold,,,http://www.redfin.com/CA/Menlo-Park/2199-Sharon-Rd-94025/home/1686721,MLSListings,ML81840776,N,Y,37.4286156,-122.2001935
PAST SALE,July-6-2021,Single Family Residential,2150 Harkins Ave,MENLO PARK,CA,94025,2770000,6,5.5,MENLO PARK,3860,5100,1971,54,718,,Sold,,,http://www.redfin.com/CA/Menlo-Park/2150-Harkins-Ave-94025/unit-2152/home/2058231,MLSListings,ML81836743,N,Y,37.430545,-122.2018083
PAST SALE,May-19-2021,Single Family Residential,1799 Stanford Ave,MENLO PARK,CA,94025,5000000,4,2.5,MENLO PARK,3120,14910,1951,102,1603,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1799-Stanford-Ave-94025/home/888373,MLSListings,ML81842711,N,Y,37.4357813,-122.1942806
PAST SALE,June-29-2021,Single Family Residential,2140 Prospect St,MENLO PARK,CA,94025,6085000,4,4.5,MENLO PARK,3993,10720,2021,61,1524,,Sold,,,http://www.redfin.com/CA/Menlo-Park/2140-Prospect-St-94025/home/896115,MLSListings,ML81843087,N,Y,37.4302018,-122.2009659
