SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-20-2021,Single Family Residential,641 Spargur Dr,LOS ALTOS,CA,94022,3900000,2,2.0,LOS ALTOS,1520,13499,1949,40,2566,,Sold,,,http://www.redfin.com/CA/Los-Altos/641-Spargur-Dr-94022/home/1151017,MLSListings,ML81852036,N,Y,37.3875427,-122.0983459
PAST SALE,,Single Family Residential,221 Springer Rd,Los Altos,CA,94024,4214500,5,3.5,,3004,12740,1948,,1403,,,,,http://www.redfin.com/CA/Los-Altos/221-Springer-Rd-94024/home/1628145,,,N,Y,37.3784314,-122.0957941
PAST SALE,March-26-2021,Single Family Residential,659 Spargur Dr,LOS ALTOS,CA,94022,5980000,6,6.5,LOS ALTOS,4099,13409,2021,156,1459,,Sold,,,http://www.redfin.com/CA/Los-Altos/659-Spargur-Dr-94022/home/633406,MLSListings,ML81825267,N,Y,37.3875311,-122.0977024
PAST SALE,June-21-2021,Single Family Residential,1885 Peacock Ave,MOUNTAIN VIEW,CA,94043,2863750,4,3.5,MOUNTAIN VIEW,2076,6046,2016,69,1379,,Sold,,,http://www.redfin.com/CA/Mountain-View/1885-Peacock-Ave-94043/home/563471,MLSListings,ML81840605,N,Y,37.4036712,-122.088671
PAST SALE,July-16-2021,Single Family Residential,560 Penny Ln,MOUNTAIN VIEW,CA,94043,1750000,3,2.5,MOUNTAIN VIEW,1196,3255,2002,44,1463,225,Sold,,,http://www.redfin.com/CA/Mountain-View/560-Penny-Ln-94043/home/1722146,MLSListings,ML81846185,N,Y,37.4103244,-122.090291
PAST SALE,May-10-2021,Single Family Residential,858 Sierra Vista Ave,MOUNTAIN VIEW,CA,94043,2540000,4,3.0,MOUNTAIN VIEW,2164,5061,2020,111,1174,,Sold,,,http://www.redfin.com/CA/Mountain-View/858-Sierra-Vista-Ave-94043/home/168869458,MLSListings,ML81835793,N,Y,37.4165704,-122.0899179
PAST SALE,March-8-2021,Single Family Residential,426-430 S Shoreline Blvd,MOUNTAIN VIEW,CA,94041,1700000,2,1.0,MOUNTAIN VIEW,1600,7831,1900,174,1063,,Sold,,,http://www.redfin.com/CA/Mountain-View/426-S-Shoreline-Blvd-94041/home/174151464,MLSListings,ML81825242,N,Y,37.3927786,-122.0854139
PAST SALE,June-3-2021,Single Family Residential,1430 Mercy St,MOUNTAIN VIEW,CA,94041,1928000,2,1.0,MOUNTAIN VIEW,884,7768,1925,87,2181,,Sold,,,http://www.redfin.com/CA/Mountain-View/1430-Mercy-St-94041/home/1439063,MLSListings,ML81841253,N,Y,37.393038,-122.0884269
PAST SALE,June-14-2021,Single Family Residential,250 Vincent Dr,MOUNTAIN VIEW,CA,94041,2000000,2,2.0,MOUNTAIN VIEW,1128,5400,1948,76,1773,,Sold,,,http://www.redfin.com/CA/Mountain-View/250-Vincent-Dr-94041/home/621062,MLSListings,ML81843497,Y,Y,37.3874296,-122.0751207
PAST SALE,June-30-2021,Single Family Residential,283 Hans Ave,MOUNTAIN VIEW,CA,94040,2600000,3,2.0,MOUNTAIN VIEW,1482,6918,1954,60,1754,,Sold,,,http://www.redfin.com/CA/Mountain-View/283-Hans-Ave-94040/home/646582,MLSListings,ML81846073,N,Y,37.3790046,-122.0783961
PAST SALE,July-21-2021,Single Family Residential,105 Beverly St,Mountain View,CA,94043,2175000,4,2.5,Mountain View,1679,3176,1997,39,,157,Sold,,,http://www.redfin.com/CA/Mountain-View/105-Beverly-St-94043/home/907720,MetroList,221069186,N,Y,37.3898807,-122.061528
PAST SALE,May-10-2021,Single Family Residential,1147 California St,MOUNTAIN VIEW,CA,94041,1661100,3,2.0,MOUNTAIN VIEW,1424,4300,1916,111,1167,,Sold,,,http://www.redfin.com/CA/Mountain-View/1147-California-St-94041/home/1113904,MLSListings,ML81826588,N,Y,37.3926201,-122.0844768
PAST SALE,,Single Family Residential,430 S Shoreline Blvd,Mountain View,CA,94041,1700000,2,1.0,,998,7831,1900,,1703,,,,,http://www.redfin.com/CA/Mountain-View/430-S-Shoreline-Blvd-94041/home/1707507,,,N,Y,37.3927949,-122.0854077
PAST SALE,March-26-2021,Single Family Residential,520 Yosemite Ave,MOUNTAIN VIEW,CA,94041,2125000,3,2.0,MOUNTAIN VIEW,1313,6181,1950,156,1618,,Sold,,,http://www.redfin.com/CA/Mountain-View/520-Yosemite-Ave-94041/home/1274729,MLSListings,ML81827608,N,Y,37.3858061,-122.0799959
PAST SALE,June-10-2021,Single Family Residential,1104 Phyllis Ave,MOUNTAIN VIEW,CA,94040,2000000,3,2.0,MOUNTAIN VIEW,1305,6069,1956,80,1533,,Sold,,,http://www.redfin.com/CA/Mountain-View/1104-Phyllis-Ave-94040/home/1114651,MLSListings,ML81841776,N,Y,37.3812991,-122.0781302
PAST SALE,August-11-2021,Single Family Residential,120 Beverly St,MOUNTAIN VIEW,CA,94043,2340000,4,2.5,MOUNTAIN VIEW,1839,3050,1997,18,1272,157,Sold,,,http://www.redfin.com/CA/Mountain-View/120-Beverly-St-94043/home/1747851,MLSListings,ML81848198,N,Y,37.3905157,-122.0616611
PAST SALE,April-26-2021,Single Family Residential,775 San Carlos Ave,MOUNTAIN VIEW,CA,94043,1800000,3,2.0,MOUNTAIN VIEW,1442,6648,1962,125,1248,,Sold,,,http://www.redfin.com/CA/Mountain-View/775-San-Carlos-Ave-94043/home/1095070,MLSListings,ML81834751,N,Y,37.4046511,-122.0722287
PAST SALE,April-22-2021,Single Family Residential,260 Elmwood St,MOUNTAIN VIEW,CA,94043,1450000,3,1.0,MOUNTAIN VIEW,1030,6155,1925,129,1408,,Sold,,,http://www.redfin.com/CA/Mountain-View/260-Elmwood-St-94043/home/1280089,MLSListings,ML81818464,N,Y,37.3977992,-122.0795057
PAST SALE,April-30-2021,Single Family Residential,1142 Fordham Way,MOUNTAIN VIEW,CA,94040,3550000,3,2.0,MOUNTAIN VIEW,1967,12926,1954,121,1805,,Sold,,,http://www.redfin.com/CA/Mountain-View/1142-Fordham-Way-94040/home/1246787,MLSListings,ML81835104,N,Y,37.3795226,-122.0908235
PAST SALE,,Single Family Residential,803 Emily Dr,Mountain View,CA,94043,1425000,3,2.0,,1310,5650,1954,,1088,,,,,http://www.redfin.com/CA/Mountain-View/803-Emily-Dr-94043/home/1575435,,,N,Y,37.4044968,-122.0657896
PAST SALE,March-29-2021,Single Family Residential,232 College Ave,MOUNTAIN VIEW,CA,94040,1780000,3,2.0,MOUNTAIN VIEW,1481,4055,1990,153,1202,,Sold,,,http://www.redfin.com/CA/Mountain-View/232-College-Ave-94040/home/12171540,MLSListings,ML81828529,N,Y,37.4015755,-122.1009864
PAST SALE,March-11-2021,Single Family Residential,1728 Hawkins Dr,LOS ALTOS,CA,94024,2862000,4,2.5,LOS ALTOS,2052,10160,1960,171,1395,,Sold,,,http://www.redfin.com/CA/Los-Altos/1728-Hawkins-Dr-94024/home/673410,MLSListings,ML81822026,N,Y,37.358103,-122.0644357
PAST SALE,March-8-2021,Single Family Residential,1125 Castro St,MOUNTAIN VIEW,CA,94040,3800000,5,3.5,MOUNTAIN VIEW,3711,10231,2020,174,1024,,Sold,,,http://www.redfin.com/CA/Mountain-View/1125-Castro-St-94040/home/172925763,MLSListings,ML81808070,N,Y,37.3834718,-122.0852349
PAST SALE,July-27-2021,Single Family Residential,161 Madera Way,MOUNTAIN VIEW,CA,94041,2430000,4,3.5,MOUNTAIN VIEW,2439,2866,2014,33,996,127,Sold,,,http://www.redfin.com/CA/Mountain-View/161-Madera-Way-94041/home/95954646,MLSListings,ML81845586,N,Y,37.3922463,-122.0735564
PAST SALE,,Single Family Residential,2731 Preston Dr,Mountain View,CA,94040,3200000,4,2.5,,2051,8636,1971,,1560,,,,,http://www.redfin.com/CA/Mountain-View/2731-Preston-Dr-94040/home/1834950,,,N,Y,37.3642176,-122.0725147
PAST SALE,March-10-2021,Single Family Residential,172 Centre St,MOUNTAIN VIEW,CA,94041,2150000,3,2.5,MOUNTAIN VIEW,1610,3750,2002,172,1335,,Sold,,,http://www.redfin.com/CA/Mountain-View/172-Centre-St-94041/home/1225306,MLSListings,ML81829011,N,Y,37.3834107,-122.074977
PAST SALE,May-31-2021,Single Family Residential,1685 Lee Dr,MOUNTAIN VIEW,CA,94040,2488000,3,1.5,MOUNTAIN VIEW,1178,6283,1952,90,2112,,Sold,,,http://www.redfin.com/CA/Mountain-View/1685-Lee-Dr-94040/home/1009491,MLSListings,ML81839099,N,Y,37.3749256,-122.090168
PAST SALE,August-13-2021,Single Family Residential,1884 Miramonte Ave,MOUNTAIN VIEW,CA,94040,3450000,3,2.5,MOUNTAIN VIEW,2200,10611,1965,16,1568,,Sold,,,http://www.redfin.com/CA/Mountain-View/1884-Miramonte-Ave-94040/home/1462417,MLSListings,ML81852223,N,Y,37.369245,-122.0874299
PAST SALE,June-25-2021,Single Family Residential,1846 Villa St,MOUNTAIN VIEW,CA,94041,1468000,3,1.0,MOUNTAIN VIEW,936,5617,1950,65,1568,,Sold,,,http://www.redfin.com/CA/Mountain-View/1846-Villa-St-94041/home/1784975,MLSListings,ML81843416,Y,Y,37.3989293,-122.0912673
PAST SALE,March-2-2021,Single Family Residential,270 Barbara Ave,MOUNTAIN VIEW,CA,94040,2200000,3,2.0,MOUNTAIN VIEW,1196,7030,1955,180,1839,,Sold,,,http://www.redfin.com/CA/Mountain-View/270-Barbara-Ave-94040/home/1355010,MLSListings,ML81827366,N,Y,37.3773969,-122.0781298
PAST SALE,March-30-2021,Single Family Residential,1637 Gretel Ln,MOUNTAIN VIEW,CA,94040,2450000,3,2.0,MOUNTAIN VIEW,1250,6399,1955,152,1960,,Sold,,,http://www.redfin.com/CA/Mountain-View/1637-Gretel-Ln-94040/home/1355055,MLSListings,ML81827800,N,Y,37.3743177,-122.0783917
PAST SALE,March-19-2021,Single Family Residential,1611 Nilda Ave,MOUNTAIN VIEW,CA,94040,2800000,3,2.0,MOUNTAIN VIEW,1430,6124,1954,163,1958,,Sold,,,http://www.redfin.com/CA/Mountain-View/1611-Nilda-Ave-94040/home/1223814,MLSListings,ML81826986,N,Y,37.3746754,-122.0791931
PAST SALE,May-21-2021,Single Family Residential,561 Carla Ct,MOUNTAIN VIEW,CA,94040,2970000,3,2.0,MOUNTAIN VIEW,1714,10230,1956,100,1733,,Sold,,,http://www.redfin.com/CA/Mountain-View/561-Carla-Ct-94040/home/1045197,MLSListings,ML81838396,N,Y,37.3742133,-122.0809068
PAST SALE,April-1-2021,Single Family Residential,563 Mccarty Ave,MOUNTAIN VIEW,CA,94041,1610000,3,2.0,MOUNTAIN VIEW,1370,5059,1956,150,1175,,Sold,,,http://www.redfin.com/CA/Mountain-View/563-McCarty-Ave-94041/home/619171,MLSListings,ML81828382,N,Y,37.3852341,-122.0698952
PAST SALE,May-12-2021,Single Family Residential,1393 Cuernavaca Circulo,MOUNTAIN VIEW,CA,94040,2580000,4,2.5,MOUNTAIN VIEW,2249,4550,1986,109,1147,310,Sold,,,http://www.redfin.com/CA/Mountain-View/1393-Cuernavaca-Circulo-94040/home/651104,MLSListings,ML81837551,N,Y,37.372616,-122.06306
PAST SALE,March-4-2021,Single Family Residential,290 Skyview Ct,MOUNTAIN VIEW,CA,94043,2000000,4,3.0,MOUNTAIN VIEW,2156,4260,2005,178,928,150,Sold,,,http://www.redfin.com/CA/Mountain-View/290-Skyview-Ct-94043/home/1598931,MLSListings,ML81814874,N,Y,37.3958163,-122.0605125
PAST SALE,August-23-2021,Single Family Residential,941 Valencia Ave,MOUNTAIN VIEW,CA,94040,3300000,4,2.5,MOUNTAIN VIEW,2438,4651,2009,6,1354,84,Sold,,,http://www.redfin.com/CA/Mountain-View/941-Valencia-Ave-94040/home/23044909,MLSListings,ML81853563,N,Y,37.3833744,-122.0883825
PAST SALE,March-12-2021,Single Family Residential,230 Evandale Ave,MOUNTAIN VIEW,CA,94043,1885000,4,3.0,MOUNTAIN VIEW,2002,2838,2020,170,942,225,Sold,,,http://www.redfin.com/CA/Mountain-View/230-Evandale-Ave-94043/home/168869703,MLSListings,ML81815678,N,Y,37.4045901,-122.0582728
PAST SALE,March-12-2021,Single Family Residential,127 Easy St,MOUNTAIN VIEW,CA,94043,1835000,4,3.5,MOUNTAIN VIEW,1840,1622,2014,170,997,222,Sold,,,http://www.redfin.com/CA/Mountain-View/127-Easy-St-94043/home/58848897,MLSListings,ML81825511,N,Y,37.3935939,-122.067641
PAST SALE,,Multi-Family (2-4 Unit),875 Washington St,Mountain View,CA,94043,3315000,,,,3178,7076,2017,,1043,,,,,http://www.redfin.com/CA/Mountain-View/875-Washington-St-94043/home/1397248,,,N,Y,37.3969296,-122.0794137
PAST SALE,August-20-2021,Single Family Residential,552 Leona Ln,MOUNTAIN VIEW,CA,94040,2820000,4,2.5,MOUNTAIN VIEW,1609,6355,1956,9,1753,,Sold,,,http://www.redfin.com/CA/Mountain-View/552-Leona-Ln-94040/home/646690,MLSListings,ML81853708,N,Y,37.3765886,-122.0815475
PAST SALE,August-3-2021,Single Family Residential,530 Devonshire Ct,MOUNTAIN VIEW,CA,94043,1900000,3,2.5,MOUNTAIN VIEW,1697,4518,1998,26,1120,50,Sold,,,http://www.redfin.com/CA/Mountain-View/530-Devonshire-Ct-94043/home/643083,MLSListings,ML81851536,N,Y,37.40399,-122.0606425
PAST SALE,July-16-2021,Single Family Residential,392 Martens Ave,MOUNTAIN VIEW,CA,94040,2900000,4,2.0,MOUNTAIN VIEW,1550,10821,1953,44,1871,,Sold,,,http://www.redfin.com/CA/Mountain-View/392-Martens-Ave-94040/home/650342,MLSListings,ML81825425,N,Y,37.3746278,-122.0726146
PAST SALE,July-23-2021,Single Family Residential,294 Martens Ave,MOUNTAIN VIEW,CA,94040,3912000,5,4.0,MOUNTAIN VIEW,3390,10869,2010,37,1154,,Sold,,,http://www.redfin.com/CA/Mountain-View/294-Martens-Ave-94040/home/1340372,MLSListings,ML81849169,N,Y,37.3750783,-122.0735135
PAST SALE,May-28-2021,Single Family Residential,1339 Chelsea Dr,LOS ALTOS,CA,94024,4155000,4,2.5,LOS ALTOS,2288,10391,1961,93,1816,,Sold,,,http://www.redfin.com/CA/Los-Altos/1339-Chelsea-Dr-94024/home/648149,MLSListings,ML81843455,N,Y,37.3584869,-122.0726035
PAST SALE,,Single Family Residential,3413 Ridgemont Dr,Mountain View,CA,94040,4200000,5,3.0,,3256,8349,1968,,1290,,,,,http://www.redfin.com/CA/Mountain-View/3413-Ridgemont-Dr-94040/home/1179681,,,N,Y,37.3604453,-122.0716491
PAST SALE,June-14-2021,Single Family Residential,157 Preston Dr,MOUNTAIN VIEW,CA,94040,3015000,4,2.0,MOUNTAIN VIEW,1800,8047,1972,76,1675,,Sold,,,http://www.redfin.com/CA/Mountain-View/157-Preston-Dr-94040/home/1321604,MLSListings,ML81842195,N,Y,37.3633462,-122.0771976
PAST SALE,May-3-2021,Single Family Residential,1369 Pritchett Ct,LOS ALTOS,CA,94024,3772000,6,2.5,LOS ALTOS,2935,11054,1971,118,1285,,Sold,,,http://www.redfin.com/CA/Los-Altos/1369-Pritchett-Ct-94024/home/648672,MLSListings,ML81835887,N,Y,37.3576333,-122.0764209
PAST SALE,,Single Family Residential,3367 Grant Rd,Mountain View,CA,94040,2500000,4,2.0,,2244,16260,1949,,1114,,,,,http://www.redfin.com/CA/Mountain-View/3367-Grant-Rd-94040/home/1210276,,,N,Y,37.3620394,-122.0774862
PAST SALE,April-14-2021,Single Family Residential,1689 Columbia Dr,MOUNTAIN VIEW,CA,94040,2575000,3,2.0,MOUNTAIN VIEW,1264,5804,1954,137,2037,,Sold,,,http://www.redfin.com/CA/Mountain-View/1689-Columbia-Dr-94040/home/723223,MLSListings,ML81833330,N,Y,37.374512,-122.0948621
PAST SALE,April-16-2021,Single Family Residential,1838 Limetree Ln,MOUNTAIN VIEW,CA,94040,2915000,3,2.0,MOUNTAIN VIEW,1792,6966,1956,135,1627,,Sold,,,http://www.redfin.com/CA/Mountain-View/1838-Limetree-Ln-94040/home/1575890,MLSListings,ML81830365,N,Y,37.3699256,-122.0953281
PAST SALE,May-14-2021,Single Family Residential,678 Rosita Ave,LOS ALTOS,CA,94024,6850000,5,5.5,LOS ALTOS,4102,19974,2015,107,1670,,Sold,,,http://www.redfin.com/CA/Los-Altos/678-Rosita-Ave-94024/home/644276,MLSListings,ML81837843,N,Y,37.3702889,-122.0971033
PAST SALE,May-3-2021,Single Family Residential,921 Sherwood Ave,LOS ALTOS,CA,94022,2291679,2,2.0,LOS ALTOS,1118,6098,1934,118,2050,,Sold,,,http://www.redfin.com/CA/Los-Altos/921-Sherwood-Ave-94022/home/635180,MLSListings,ML81832122,N,Y,37.399223,-122.1129675
PAST SALE,June-21-2021,Single Family Residential,1255 Susan Way,SUNNYVALE,CA,94087,2500000,4,2.0,SUNNYVALE,1622,6046,1952,69,1541,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1255-Susan-Way-94087/home/1484140,MLSListings,ML81842416,N,Y,37.3686532,-122.0598854
PAST SALE,,Single Family Residential,2339 Adele Ave,Mountain View,CA,94043,1775000,3,2.0,,1412,6497,1956,,1257,,,,,http://www.redfin.com/CA/Mountain-View/2339-Adele-Ave-94043/home/610859,,,N,Y,37.4041779,-122.0990781
PAST SALE,April-30-2021,Single Family Residential,148 College Ave,MOUNTAIN VIEW,CA,94040,1770000,3,2.0,MOUNTAIN VIEW,1015,6339,1957,121,1744,,Sold,,,http://www.redfin.com/CA/Mountain-View/148-College-Ave-94040/home/12171539,MLSListings,ML81828090,N,Y,37.4027788,-122.1002319
PAST SALE,June-17-2021,Single Family Residential,714 Vista Grande Ave,LOS ALTOS,CA,94024,5050000,3,3.5,LOS ALTOS,3481,17466,1950,73,1451,,Sold,,,http://www.redfin.com/CA/Los-Altos/714-Vista-Grande-Ave-94024/home/642873,MLSListings,ML81843604,N,Y,37.38388,-122.0953281
PAST SALE,May-10-2021,Single Family Residential,1123 Judson Dr,MOUNTAIN VIEW,CA,94040,2840000,4,2.0,MOUNTAIN VIEW,1694,5967,1951,111,1677,,Sold,,,http://www.redfin.com/CA/Mountain-View/1123-Judson-Dr-94040/home/768759,MLSListings,ML81839179,N,Y,37.3902152,-122.0996772
PAST SALE,,Single Family Residential,1633 Montalto Dr,Mountain View,CA,94040,3355000,4,2.0,,1892,6257,2011,,1773,,,,,http://www.redfin.com/CA/Mountain-View/1633-Montalto-Dr-94040/home/646733,,,N,Y,37.3764214,-122.0837317
PAST SALE,April-7-2021,Single Family Residential,1623 Bonita Ave,MOUNTAIN VIEW,CA,94040,3058000,5,3.0,MOUNTAIN VIEW,1939,6367,1953,144,1577,,Sold,,,http://www.redfin.com/CA/Mountain-View/1623-Bonita-Ave-94040/home/1611953,MLSListings,ML81831270,N,Y,37.3745313,-122.0800384
PAST SALE,April-1-2021,Single Family Residential,694 Drucilla Dr,MOUNTAIN VIEW,CA,94040,2386000,4,2.5,MOUNTAIN VIEW,1562,7832,1955,150,1528,,Sold,,,http://www.redfin.com/CA/Mountain-View/694-Drucilla-Dr-94040/home/1670490,MLSListings,ML81828467,N,Y,37.374498,-122.0822576
PAST SALE,June-7-2021,Single Family Residential,355 San Antonio Ave,PALO ALTO,CA,94306,3650000,4,4.5,PALO ALTO,2690,10215,2012,83,1357,,Sold,,,http://www.redfin.com/CA/Palo-Alto/355-San-Antonio-Rd-94306/home/40217898,MLSListings,ML81841569,N,Y,37.4120666,-122.1064094
PAST SALE,August-3-2021,Single Family Residential,1420 Ernestine Ln,MOUNTAIN VIEW,CA,94040,2729000,3,2.0,MOUNTAIN VIEW,1229,5122,1964,26,2221,,Sold,,,http://www.redfin.com/CA/Mountain-View/1420-Ernestine-Ln-94040/home/1459834,MLSListings,ML81850568,N,Y,37.3865037,-122.092061
PAST SALE,April-2-2021,Single Family Residential,1624 Yale Dr,MOUNTAIN VIEW,CA,94040,2806000,3,2.0,MOUNTAIN VIEW,1728,6013,1954,149,1624,,Sold,,,http://www.redfin.com/CA/Mountain-View/1624-Yale-Dr-94040/home/1589743,MLSListings,ML81829841,N,Y,37.375949,-122.0937083
