SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-10-2022,Single Family Residential,1257 Miraflores Way,Los Altos,CA,94024,3900000,4,3.0,LOS ALTOS,1829,9375,1953,,2132,,Sold,,,https://www.redfin.com/CA/Los-Altos/1257-Miraflores-Way-94024/home/1057492,MLSListings,ML81891913,N,Y,37.360464,-122.0884047
PAST SALE,October-6-2022,Single Family Residential,914 Madonna Way,Los Altos,CA,94024,3825000,3,2.5,LOS ALTOS,2153,10018,1973,,1777,,Sold,,,https://www.redfin.com/CA/Los-Altos/914-Madonna-Way-94024/home/972383,MLSListings,ML81906838,N,Y,37.3660378,-122.1084858
PAST SALE,October-11-2022,Single Family Residential,479 Rosita Ave,Los Altos,CA,94024,3700000,2,1.5,LOS ALTOS,1430,10625,1952,,2587,,Sold,,,https://www.redfin.com/CA/Los-Altos/479-Rosita-Ave-94024/home/1379047,MLSListings,ML81908130,N,Y,37.3710099,-122.102717
PAST SALE,April-13-2022,Single Family Residential,1638 Corte Via,Los Altos,CA,94024,2860000,2,1.0,LOS ALTOS,1273,7500,1952,,2247,,Sold,,,https://www.redfin.com/CA/Los-Altos/1638-Corte-Via-94024/home/774908,MLSListings,ML81881730,N,Y,37.3491327,-122.0889595
PAST SALE,March-17-2022,Single Family Residential,662 Campbell Ave,Los Altos,CA,94024,4650000,3,3.0,LOS ALTOS,2182,10890,1953,,2131,,Sold,,,https://www.redfin.com/CA/Los-Altos/662-Campbell-Ave-94024/home/643428,MLSListings,ML81877700,N,Y,37.3714322,-122.1022511
PAST SALE,April-27-2022,Single Family Residential,1106 Blue Lake Sq,Mountain View,CA,94040,3357000,4,2.5,MOUNTAIN VIEW,2234,4649,1973,,1503,300,Sold,,,https://www.redfin.com/CA/Mountain-View/1106-Blue-Lake-Sq-94040/home/1748415,MLSListings,ML81884767,N,Y,37.3580419,-122.0695658
PAST SALE,September-16-2022,Single Family Residential,511 San Felicia Way,Los Altos,CA,94022,5600000,4,3.5,LOS ALTOS,3024,13020,2003,,1852,,Sold,,,https://www.redfin.com/CA/Los-Altos/511-San-Felicia-Way-94022/home/1561406,MLSListings,ML81904312,N,Y,37.3906116,-122.1117473
PAST SALE,September-2-2022,Single Family Residential,289 Quinnhill Rd,Los Altos,CA,94024,4200000,4,3.5,LOS ALTOS,3721,14640,1983,,1129,,Sold,,,https://www.redfin.com/CA/Los-Altos/289-Quinnhill-Rd-94024/home/778161,MLSListings,ML81902700,N,Y,37.3626777,-122.1083083
PAST SALE,October-7-2022,Single Family Residential,174 Lockhart Ln,Los Altos,CA,94022,4300000,3,2.0,LOS ALTOS,2065,10795,1951,,2082,,Sold,,,https://www.redfin.com/CA/Los-Altos/174-Lockhart-Ln-94022/home/633032,MLSListings,ML81906574,N,Y,37.3845459,-122.1225515
PAST SALE,March-4-2022,Single Family Residential,190 Levin Ave,Mountain View,CA,94040,4350000,4,3.0,MOUNTAIN VIEW,2590,7952,2011,,1680,54,Sold,,,https://www.redfin.com/CA/Mountain-View/190-Levin-Ave-94040/home/41395776,MLSListings,ML81875793,N,Y,37.3653308,-122.0767143
PAST SALE,June-3-2022,Single Family Residential,1611 Havenhurst Dr,Los Altos,CA,94024,4588000,5,4.0,LOS ALTOS,2391,10185,1955,,1919,,Sold,,,https://www.redfin.com/CA/Los-Altos/1611-Havenhurst-Dr-94024/home/1137874,MLSListings,ML81889295,N,Y,37.354707,-122.0684087
PAST SALE,,Single Family Residential,2036 Louise Ln,Los Altos,CA,94024,3100000,5,4.0,,2466,10059,1962,,1257,,,,,https://www.redfin.com/CA/Los-Altos/2036-Louise-Ln-94024/home/1815135,,,N,Y,37.3402634,-122.0668328
PAST SALE,July-1-2022,Single Family Residential,139 W Edith Ave,Los Altos,CA,94022,4288000,5,3.0,LOS ALTOS,2994,13302,1979,,1432,,Sold,,,https://www.redfin.com/CA/Los-Altos/139-W-Edith-Ave-94022/home/764107,MLSListings,ML81895492,N,Y,37.3819475,-122.1171384
PAST SALE,August-16-2022,Single Family Residential,1612 Don Ct,Mountain View,CA,94040,2850000,3,2.0,MOUNTAIN VIEW,1312,8970,1954,,2172,,Sold,,,https://www.redfin.com/CA/Mountain-View/1612-Don-Ct-94040/home/659753,MLSListings,ML81901118,N,Y,37.3876539,-122.0948178
PAST SALE,July-19-2022,Single Family Residential,1635 Marymeade Ln,Los Altos,CA,94024,4500000,5,3.0,LOS ALTOS,2820,13489,1987,,1596,,Sold,,,https://www.redfin.com/CA/Los-Altos/1635-Marymeade-Ln-94024/home/1336509,MLSListings,ML81894482,N,Y,37.3517031,-122.0789065
PAST SALE,April-27-2022,Single Family Residential,2266 Sierra Ventura Dr,Los Altos,CA,94024,3900000,4,2.5,LOS ALTOS,2182,28881,1963,,1787,,Sold,,,https://www.redfin.com/CA/Los-Altos/2266-Sierra-Ventura-Dr-94024/home/1331849,MLSListings,ML81884791,N,Y,37.3359231,-122.0797055
PAST SALE,July-13-2022,Single Family Residential,410 Traverso Ave,Los Altos,CA,94022,4000000,3,3.0,LOS ALTOS,1952,10580,1952,,2049,,Sold,,,https://www.redfin.com/CA/Los-Altos/410-Traverso-Ave-94022/home/630935,MLSListings,ML81894485,N,Y,37.3993459,-122.1230839
PAST SALE,March-9-2022,Single Family Residential,483 Los Ninos Way,Los Altos,CA,94022,4500000,4,2.0,LOS ALTOS,1753,10560,1951,,2567,,Sold,,,https://www.redfin.com/CA/Los-Altos/483-Los-Ninos-Way-94022/home/826804,MLSListings,ML81876814,N,Y,37.3901419,-122.1085302
PAST SALE,May-25-2022,Single Family Residential,1061 Via Del Pozo,Los Altos,CA,94022,5200000,5,2.5,LOS ALTOS,3036,10880,1966,,1713,,Sold,,,https://www.redfin.com/CA/Los-Altos/1061-Via-Del-Pozo-94022/home/630893,MLSListings,ML81887972,N,Y,37.4014016,-122.1192682
PAST SALE,July-29-2022,Single Family Residential,1969 Farndon Ave,Los Altos,CA,94024,4800000,5,3.0,LOS ALTOS,3005,10000,2006,,1597,,Sold,,,https://www.redfin.com/CA/Los-Altos/1969-Farndon-Ave-94024/home/732928,MLSListings,ML81897573,N,Y,37.3421523,-122.0674765
PAST SALE,May-18-2022,Single Family Residential,364 Benvenue Ave,Los Altos,CA,94024,6510000,4,4.5,LOS ALTOS,3398,13504,2005,,1916,,Sold,,,https://www.redfin.com/CA/Los-Altos/364-Benvenue-Ave-94024/home/1622606,MLSListings,ML81888787,N,Y,37.3752399,-122.1055349
PAST SALE,,Single Family Residential,107 Sunkist Ln,Los Altos,CA,94022,4425000,3,3.0,,1810,9900,1958,,2445,,,,,https://www.redfin.com/CA/Los-Altos/107-Sunkist-Ln-94022/home/1321355,,,N,Y,37.3832453,-122.1053574
PAST SALE,April-20-2022,Single Family Residential,1824 Granger Ave,Los Altos,CA,94024,4400000,5,3.0,LOS ALTOS,1995,11430,1954,,2206,,Sold,,,https://www.redfin.com/CA/Los-Altos/1824-Granger-Ave-94024/home/1035532,MLSListings,ML81881752,N,Y,37.34683,-122.081114
PAST SALE,May-31-2022,Single Family Residential,1620 Crestview Dr,Los Altos,CA,94024,4450000,2,2.0,LOS ALTOS,1528,15200,1947,,2912,,Sold,,,https://www.redfin.com/CA/Los-Altos/1620-Crestview-Dr-94024/home/775804,MLSListings,ML81889953,N,Y,37.3490946,-122.0903322
PAST SALE,April-11-2022,Single Family Residential,796 Terrace Dr,Los Altos,CA,94024,7300000,5,4.5,LOS ALTOS,4889,32731,1926,,1493,,Sold,,,https://www.redfin.com/CA/Los-Altos/796-Terrace-Dr-94024/home/1233794,MLSListings,ML81880200,N,Y,37.3447814,-122.0906904
PAST SALE,April-29-2022,Single Family Residential,466 S Springer Rd,Los Altos,CA,94024,4500000,5,3.0,LOS ALTOS,2244,10460,1946,,2005,,Sold,,,https://www.redfin.com/CA/Los-Altos/466-Springer-Rd-94024/home/1174468,MLSListings,ML81882537,N,Y,37.3745821,-122.0963045
PAST SALE,,Single Family Residential,1572 Plateau Ave,Los Altos,CA,94024,3385000,3,2.0,,2065,8211,1980,,1639,,,,,https://www.redfin.com/CA/Los-Altos/1572-Plateau-Ave-94024/home/772129,,,N,Y,37.3526022,-122.1026727
PAST SALE,March-31-2022,Single Family Residential,1235 S Springer Rd,Los Altos,CA,94024,4300000,4,2.5,Los Altos,2402,9360,1951,,1790,,Sold,,,https://www.redfin.com/CA/Los-Altos/1235-Springer-Rd-94024/home/578820,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40980735,N,Y,37.3608622,-122.0957719
PAST SALE,March-29-2022,Single Family Residential,481 Patrick Way,Los Altos,CA,94022,4815000,4,3.0,LOS ALTOS,1943,10063,1961,,2478,,Sold,,,https://www.redfin.com/CA/Los-Altos/481-Patrick-Way-94022/home/1652958,MLSListings,ML81880657,N,Y,37.3896674,-122.1185804
PAST SALE,July-1-2022,Single Family Residential,1071 Via Del Pozo,Los Altos,CA,94022,4525000,4,2.5,LOS ALTOS,2712,13338,1966,,1669,,Sold,,,https://www.redfin.com/CA/Los-Altos/1071-Via-Del-Pozo-94022/home/1447267,MLSListings,ML81894338,N,Y,37.4018727,-122.1194456
PAST SALE,October-5-2022,Single Family Residential,845 Mora Dr,Los Altos,CA,94024,7827000,4,4.0,LOS ALTOS,4185,28938,1995,,1870,,Sold,,,https://www.redfin.com/CA/Los-Altos/845-Mora-Dr-94024/home/1250304,MLSListings,ML81908072,N,Y,37.3480127,-122.0906191
PAST SALE,July-18-2022,Single Family Residential,173 Loucks Ave,Los Altos,CA,94022,3450000,4,2.0,Los Altos,2172,9749,1971,,1588,,Sold,,,https://www.redfin.com/CA/Los-Altos/173-Loucks-Ave-94022/home/1339915,BAREIS,322054124,N,Y,37.4003546,-122.1179593
PAST SALE,December-14-2022,Single Family Residential,66 Mount Hamilton Ave,Los Altos,CA,94022,6000000,4,3.0,LOS ALTOS,2811,14784,1930,,2134,,Sold,,,https://www.redfin.com/CA/Los-Altos/66-Mt-Hamilton-Ave-94022/home/12172554,MLSListings,ML81913777,N,Y,37.3830271,-122.1157407
PAST SALE,April-1-2022,Single Family Residential,827 Mora Dr,Los Altos,CA,94024,5600000,3,3.0,LOS ALTOS,2694,23236,1956,,2079,,Sold,,,https://www.redfin.com/CA/Los-Altos/827-Mora-Dr-94024/home/847442,MLSListings,ML81877879,N,Y,37.3478168,-122.0915114
PAST SALE,October-12-2022,Single Family Residential,743 College Ct,Los Altos,CA,94022,4311000,3,3.5,LOS ALTOS,2522,10887,1967,,1709,,Sold,,,https://www.redfin.com/CA/Los-Altos/743-College-Ct-94022/home/886415,MLSListings,ML81906388,N,Y,37.36923,-122.1107045
PAST SALE,May-6-2022,Single Family Residential,949 Rincon St,Mountain View,CA,94040,2950000,4,2.5,MOUNTAIN VIEW,2173,2084,2009,,1358,89,Sold,,,https://www.redfin.com/CA/Mountain-View/949-Rincon-St-94040/home/23044949,MLSListings,ML81884817,N,Y,37.3839074,-122.0886044
PAST SALE,February-14-2022,Single Family Residential,1546 Plateau Ave,Los Altos,CA,94024,4600000,5,3.5,LOS ALTOS,2979,21989,1952,,1544,,Sold,,,https://www.redfin.com/CA/Los-Altos/1546-Plateau-Ave-94024/home/774643,MLSListings,ML81875781,N,Y,37.353028,-122.1032496
PAST SALE,May-20-2022,Single Family Residential,676 Hollingsworth Dr,Los Altos,CA,94022,6501000,5,4.0,LOS ALTOS,3733,13330,2011,,1741,,Sold,,,https://www.redfin.com/CA/Los-Altos/676-Hollingsworth-Dr-94022/home/1254712,MLSListings,ML81885657,N,Y,37.3879456,-122.0970145
PAST SALE,March-14-2022,Single Family Residential,728 Loyola Dr,Los Altos,CA,94024,5500000,3,2.0,LOS ALTOS,1858,23711,1958,,2960,,Sold,,,https://www.redfin.com/CA/Los-Altos/728-Loyola-Dr-94024/home/926270,MLSListings,ML81877752,N,Y,37.3474246,-122.0935529
PAST SALE,May-16-2022,Single Family Residential,1087 Los Altos Ave,Los Altos,CA,94022,4875000,5,2.5,LOS ALTOS,2483,14585,1966,,1963,,Sold,,,https://www.redfin.com/CA/Los-Altos/1087-Los-Altos-Ave-94022/home/1798569,MLSListings,ML81885911,N,Y,37.4021188,-122.1192608
PAST SALE,April-27-2022,Single Family Residential,755 Arroyo Rd,Los Altos,CA,94024,5900000,6,5.0,LOS ALTOS,3700,17822,1951,,1595,,Sold,,,https://www.redfin.com/CA/Los-Altos/755-Arroyo-Rd-94024/home/659731,MLSListings,ML81883178,N,Y,37.3821879,-122.0937305
PAST SALE,August-18-2022,Single Family Residential,1390 Miravalle Ave,Los Altos,CA,94024,3310000,3,1.0,LOS ALTOS,1192,13466,1947,,2777,,Sold,,,https://www.redfin.com/CA/Los-Altos/1390-Miravalle-Ave-94024/home/685365,MLSListings,ML81902693,N,Y,37.3583078,-122.0752446
PAST SALE,March-18-2022,Single Family Residential,1928 Limetree Ln,Mountain View,CA,94040,3925000,3,2.5,MOUNTAIN VIEW,2112,7828,1963,,1858,,Sold,,,https://www.redfin.com/CA/Mountain-View/1928-Limetree-Ln-94040/home/1275458,MLSListings,ML81877786,N,Y,37.3674857,-122.0953947
PAST SALE,February-2-2022,Single Family Residential,714 Sunshine Dr,Los Altos,CA,94024,4695000,4,2.5,LOS ALTOS,2738,12792,1994,,1715,,Sold,,,https://www.redfin.com/CA/Los-Altos/714-Sunshine-Dr-94024/home/729538,MLSListings,ML81874944,N,Y,37.3789501,-122.0955057
PAST SALE,March-16-2022,Single Family Residential,1442 Meadow Ln,Mountain View,CA,94040,3790000,3,2.0,MOUNTAIN VIEW,1621,6902,1953,,2338,,Sold,,,https://www.redfin.com/CA/Mountain-View/1442-Meadow-Ln-94040/home/1589745,MLSListings,ML81880733,N,Y,37.3800021,-122.0930204
PAST SALE,September-9-2022,Single Family Residential,1554 Kathy Ln,Los Altos,CA,94024,4510000,4,2.5,LOS ALTOS,2655,14030,1962,,1699,,Sold,,,https://www.redfin.com/CA/Los-Altos/1554-Kathy-Ln-94024/home/821707,MLSListings,ML81904145,N,Y,37.3531793,-122.0727811
PAST SALE,February-17-2022,Single Family Residential,22399 Creston Dr,Los Altos,CA,94024,3500000,3,2.5,LOS ALTOS,1905,13056,1954,,1837,,Sold,,,https://www.redfin.com/CA/Los-Altos/22399-Creston-Dr-94024/home/1030719,MLSListings,ML81872989,N,Y,37.333339,-122.066522
PAST SALE,April-8-2022,Single Family Residential,935 Damian Way,Los Altos,CA,94024,4900000,4,3.0,LOS ALTOS,2510,10234,1976,,1952,,Sold,,,https://www.redfin.com/CA/Los-Altos/935-Damian-Way-94024/home/648805,MLSListings,ML81881476,N,Y,37.3656398,-122.0787956
PAST SALE,July-5-2022,Single Family Residential,1563 Gilmore St,Mountain View,CA,94040,3000000,3,2.0,MOUNTAIN VIEW,1306,4929,1954,,2297,,Sold,,,https://www.redfin.com/CA/Mountain-View/1563-Gilmore-St-94040/home/1463687,MLSListings,ML81894438,N,Y,37.3847904,-122.0942408
PAST SALE,August-17-2022,Single Family Residential,1935 Knollwood Ln,Los Altos,CA,94024,3600000,4,2.5,LOS ALTOS,2104,15478,1962,,1711,,Sold,,,https://www.redfin.com/CA/Los-Altos/1935-Knollwood-Ln-94024/home/778426,MLSListings,ML81899827,N,Y,37.3441255,-122.080571
PAST SALE,May-16-2022,Single Family Residential,927 Aura Way,Los Altos,CA,94024,3683000,3,2.5,LOS ALTOS,1412,13181,1939,,2608,,Sold,,,https://www.redfin.com/CA/Los-Altos/927-Aura-Way-94024/home/1630042,MLSListings,ML81884566,N,Y,37.3560857,-122.0890483
PAST SALE,April-22-2022,Single Family Residential,731 Westminster Ln,Los Altos,CA,94022,4650000,5,3.5,LOS ALTOS,3209,11238,1972,,1449,,Sold,,,https://www.redfin.com/CA/Los-Altos/731-Westminster-Ln-94022/home/722871,MLSListings,ML81885605,N,Y,37.3948627,-122.1205549
PAST SALE,April-5-2022,Single Family Residential,10990 Terry Way,Los Altos,CA,94024,4900000,4,2.5,LOS ALTOS,2350,43865,1951,,2085,,Sold,,,https://www.redfin.com/CA/Los-Altos-Hills/10990-Terry-Way-94024/home/1674241,MLSListings,ML81880444,N,Y,37.3422152,-122.0986787
PAST SALE,December-16-2022,Single Family Residential,694 Benvenue Ave,Los Altos,CA,94024,4250000,5,3.0,LOS ALTOS,2432,11997,1952,,1748,,Sold,,,https://www.redfin.com/CA/Los-Altos/694-Benvenue-Ave-94024/home/897225,MLSListings,ML81912069,N,Y,37.3748165,-122.0982571
PAST SALE,November-15-2022,Single Family Residential,1431 Bedford Ave,Sunnyvale,CA,94087,2800000,3,3.0,Sunnyvale,1746,16553,1958,,1604,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1431-Bedford-Ave-94087/home/1401191,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41011217,N,Y,37.3466451,-122.0631039
PAST SALE,September-23-2022,Single Family Residential,10550 Ainsworth Dr,Los Altos,CA,94024,2850000,4,3.0,LOS ALTOS,1933,11181,1955,,1474,,Sold,,,https://www.redfin.com/CA/Los-Altos/10550-Ainsworth-Dr-94024/home/551066,MLSListings,ML81905842,N,Y,37.3308624,-122.063903
PAST SALE,October-27-2022,Single Family Residential,10488 Vista Knoll Blvd,Cupertino,CA,95014,2550000,4,2.5,CUPERTINO,2424,10576,1968,,1052,,Sold,,,https://www.redfin.com/CA/Cupertino/10488-Vista-Knoll-Blvd-95014/home/773500,MLSListings,ML81907886,N,Y,37.3299451,-122.0684309
PAST SALE,February-18-2022,Single Family Residential,355 Solana Dr,Los Altos,CA,94022,4800000,2,1.5,LOS ALTOS,1812,14963,1947,,2649,,Sold,,,https://www.redfin.com/CA/Los-Altos/355-Solana-Dr-94022/home/1500030,MLSListings,ML81875409,N,Y,37.3875924,-122.1031386
PAST SALE,,Single Family Residential,196 Merritt Rd,Los Altos,CA,94022,6350000,4,4.0,,3526,13209,2006,,1801,,,,,https://www.redfin.com/CA/Los-Altos/196-Merritt-Rd-94022/home/2121555,,,N,Y,37.3838791,-122.1097061
PAST SALE,April-8-2022,Single Family Residential,1081 Eastwood Ct,Los Altos,CA,94024,4620000,4,3.0,LOS ALTOS,2411,9976,1968,,1916,,Sold,,,https://www.redfin.com/CA/Los-Altos/1081-Eastwood-Ct-94024/home/1696921,MLSListings,ML81880453,N,Y,37.363217,-122.0846988
PAST SALE,June-1-2022,Single Family Residential,90 Los Altos Ave,Los Altos,CA,94022,3650000,4,2.5,LOS ALTOS,2009,10003,1962,,1817,,Sold,,,https://www.redfin.com/CA/Los-Altos/90-Los-Altos-Ave-94022/home/1439632,MLSListings,ML81890185,N,Y,37.3830378,-122.1211538
PAST SALE,March-9-2022,Single Family Residential,11700 Putter Way,Los Altos,CA,94024,3000000,3,3.0,LOS ALTOS,1613,6000,2000,,1860,,Sold,,,https://www.redfin.com/CA/Los-Altos/11700-Putter-Way-94024/home/1366556,MLSListings,ML81875443,N,Y,37.34953,-122.105841
PAST SALE,March-4-2022,Single Family Residential,10510 Creston Dr,Los Altos,CA,94024,3520000,3,2.0,LOS ALTOS,1326,14457,1955,,2655,,Sold,,,https://www.redfin.com/CA/Los-Altos/10510-Creston-Dr-94024/home/773215,MLSListings,ML81876006,N,Y,37.3302416,-122.0611728
PAST SALE,October-31-2022,Single Family Residential,1553 Queensbury Ave,Los Altos,CA,94024,3280000,3,2.0,LOS ALTOS,1639,13448,1956,,2001,,Sold,,,https://www.redfin.com/CA/Los-Altos/1553-Queensbury-Ave-94024/home/1259551,MLSListings,ML81908715,N,Y,37.3538087,-122.0695185
PAST SALE,May-23-2022,Single Family Residential,1521 Meadow Ln,Mountain View,CA,94040,3550000,3,2.0,MOUNTAIN VIEW,1335,8560,1954,,2659,,Sold,,,https://www.redfin.com/CA/Mountain-View/1521-Meadow-Ln-94040/home/641003,MLSListings,ML81887854,N,Y,37.3788114,-122.0925544
PAST SALE,July-12-2022,Single Family Residential,1527 Queensbury Ave,Los Altos,CA,94024,4528000,4,2.5,LOS ALTOS,2125,13740,1966,,2131,,Sold,,,https://www.redfin.com/CA/Los-Altos/1527-Queensbury-Ave-94024/home/1484060,MLSListings,ML81894171,N,Y,37.354172,-122.0694963
PAST SALE,March-17-2022,Single Family Residential,11730 Par Ave,Los Altos,CA,94024,2560000,3,1.0,LOS ALTOS,936,8495,1950,,2735,,Sold,,,https://www.redfin.com/CA/Los-Altos/11730-Par-Ave-94024/home/1515904,MLSListings,ML81878684,N,Y,37.3518404,-122.1080421
