SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-28-2022,Single Family Residential,216 Yarborough Ln,Redwood City,CA,94061,2350000,3,2.5,REDWOOD CITY,1840,4876,1985,,1277,250,Sold,,,https://www.redfin.com/CA/Redwood-City/216-Yarborough-Ln-94061/home/2056435,MLSListings,ML81903832,N,Y,37.4632008,-122.2194081
PAST SALE,February-9-2022,Single Family Residential,168 Hillside Ave,Menlo Park,CA,94025,4850000,5,4.5,MENLO PARK,3822,9984,1966,,1269,,Sold,,,https://www.redfin.com/CA/Menlo-Park/168-Hillside-Ave-94025/home/1542671,MLSListings,ML81875415,N,Y,37.4337389,-122.2113843
PAST SALE,July-1-2022,Single Family Residential,2280 Stockbridge Ave,Woodside,CA,94062,5600000,4,2.5,WOODSIDE,2980,54014,1969,,1879,,Sold,,,https://www.redfin.com/CA/Woodside/2280-Stockbridge-Ave-94062/home/1609873,MLSListings,ML81895553,N,Y,37.4401759,-122.2292485
PAST SALE,March-2-2022,Single Family Residential,175 Almendral Ave,Atherton,CA,94027,10100000,5,5.5,ATHERTON,6152,40660,1986,,1642,,Sold,,,https://www.redfin.com/CA/Atherton/175-Almendral-Ave-94027/home/1222065,MLSListings,ML81875588,N,Y,37.4534168,-122.2128029
PAST SALE,June-21-2022,Single Family Residential,65 Virginia Ln,Atherton,CA,94027,6980000,4,3.5,ATHERTON,2710,43848,1948,,2576,,Sold,,,https://www.redfin.com/CA/Atherton/65-Virginia-Ln-94027/home/849159,MLSListings,ML81890568,N,Y,37.4674491,-122.1943597
PAST SALE,August-5-2022,Single Family Residential,161 Stone Pine Ln,Menlo Park,CA,94025,2700000,3,2.5,MENLO PARK,2625,1898,1964,,1029,183,Sold,,,https://www.redfin.com/CA/Menlo-Park/161-Stone-Pine-Ln-94025/home/1625171,MLSListings,ML81897850,N,Y,37.4592782,-122.1914
PAST SALE,October-11-2022,Single Family Residential,804 17th Ave,Menlo Park,CA,94025,3292000,4,3.0,MENLO PARK,2446,6160,2015,,1346,,Sold,,,https://www.redfin.com/CA/Menlo-Park/804-17th-Ave-94025/home/1892290,MLSListings,ML81906532,N,Y,37.475425,-122.1893049
PAST SALE,December-16-2022,Single Family Residential,2000 Stockbridge Ave,Redwood City,CA,94061,2685000,4,2.5,REDWOOD CITY,2510,15200,1951,,1070,,Sold,,,https://www.redfin.com/CA/Redwood-City/2000-Stockbridge-Ave-94061/home/1909768,MLSListings,ML81912227,N,Y,37.4461303,-122.224816
PAST SALE,July-20-2022,Single Family Residential,53 Lloyden Dr,Atherton,CA,94027,4305000,4,3.5,ATHERTON,3680,26080,1929,,1170,,Sold,,,https://www.redfin.com/CA/Atherton/53-Lloyden-Dr-94027/home/1524203,MLSListings,ML81896698,N,Y,37.4659588,-122.2017861
PAST SALE,April-18-2022,Single Family Residential,111 Dunsmuir Way,Menlo Park,CA,94025,2514000,5,2.0,MENLO PARK,1750,5772,1949,,1437,,Sold,,,https://www.redfin.com/CA/Menlo-Park/111-Dunsmuir-Way-94025/home/1685686,MLSListings,ML81881746,Y,Y,37.4770789,-122.176778
PAST SALE,June-28-2022,Single Family Residential,39 Barry Ln,Atherton,CA,94027,12200000,4,3.5,ATHERTON,3250,44867,1960,,3754,,Sold,,,https://www.redfin.com/CA/Atherton/39-Barry-Ln-94027/home/1650553,MLSListings,ML81894893,N,Y,37.451497,-122.2055102
PAST SALE,July-18-2022,Single Family Residential,525 Eleanor Dr,Woodside,CA,94062,6300000,4,3.0,WOODSIDE,3560,62102,1953,,1770,,Sold,,,https://www.redfin.com/CA/Woodside/525-Eleanor-Dr-94062/home/895006,MLSListings,ML81895960,N,Y,37.4410789,-122.2301571
PAST SALE,April-22-2022,Single Family Residential,323 Bay Rd,Menlo Park,CA,94025,2855000,3,2.0,MENLO PARK,1830,6900,1948,,1560,,Sold,,,https://www.redfin.com/CA/Menlo-Park/323-Bay-Rd-94025/home/1784733,MLSListings,ML81881178,N,Y,37.4724314,-122.1685958
PAST SALE,August-9-2022,Single Family Residential,653 17th Ave,Menlo Park,CA,94025,1750000,3,2.0,MENLO PARK,2164,5850,1927,,809,,Sold,,,https://www.redfin.com/CA/Menlo-Park/653-17th-Ave-94025/home/1360856,MLSListings,ML81898332,N,Y,37.4732866,-122.1911672
PAST SALE,September-27-2022,Single Family Residential,147 Patricia Dr,Atherton,CA,94027,15000000,4,5.0,ATHERTON,8381,46513,2017,,1790,,Sold,,,https://www.redfin.com/CA/Atherton/147-Patricia-Dr-94027/home/1488663,MLSListings,ML81905527,N,Y,37.4598592,-122.2154406
PAST SALE,June-14-2022,Single Family Residential,35 Isabella Ave,Atherton,CA,94027,14750000,5,6.0,ATHERTON,6890,43254,1996,,2141,,Sold,,,https://www.redfin.com/CA/Atherton/35-Isabella-Ave-94027/home/1351683,MLSListings,ML81892879,N,Y,37.4581006,-122.197153
PAST SALE,April-21-2022,Single Family Residential,884 15th Ave,Menlo Park,CA,94025,2170000,4,2.0,MENLO PARK,1670,5775,1949,,1299,,Sold,,,https://www.redfin.com/CA/Menlo-Park/884-Fifteenth-Ave-94025/home/2039251,MLSListings,ML81880224,N,Y,37.4761797,-122.1879304
PAST SALE,September-16-2022,Single Family Residential,7 Chateau Dr,Menlo Park,CA,94025,2725000,3,3.0,MENLO PARK,2050,2867,1980,,1329,712,Sold,,,https://www.redfin.com/CA/Menlo-Park/7-Chateau-Dr-94025/home/1185107,MLSListings,ML81903049,N,Y,37.4536405,-122.1884181
PAST SALE,July-18-2022,Single Family Residential,70 Columbia Ave,Redwood City,CA,94063,1910000,4,3.0,REDWOOD CITY,2600,6000,1941,,735,,Sold,,,https://www.redfin.com/CA/Redwood-City/70-Columbia-Ave-94063/home/849480,MLSListings,ML81892991,N,Y,37.468727,-122.2085027
PAST SALE,April-14-2022,Single Family Residential,16 Stockbridge Ave,Atherton,CA,94027,7270000,5,3.5,ATHERTON,3330,42450,1963,,2183,,Sold,,,https://www.redfin.com/CA/Atherton/16-Stockbridge-Ave-94027/home/1506706,MLSListings,ML81883282,N,Y,37.4653277,-122.2087244
PAST SALE,September-23-2022,Single Family Residential,40 Laburnum Rd,Atherton,CA,94027,12000000,4,5.0,ATHERTON,6535,40040,1990,,1836,,Sold,,,https://www.redfin.com/CA/Atherton/40-Laburnum-Rd-94027/home/1551816,MLSListings,ML81904656,N,Y,37.4692321,-122.1838731
PAST SALE,November-4-2022,Single Family Residential,18 Parker Ave,Atherton,CA,94027,3300000,3,2.0,ATHERTON,1475,7800,1952,,2237,,Sold,,,https://www.redfin.com/CA/Atherton/18-Parker-Ave-94027/home/2052523,MLSListings,ML81908484,N,Y,37.4488853,-122.2205606
PAST SALE,June-23-2022,Single Family Residential,81 Fair Oaks Ln,Atherton,CA,94027,3620000,4,2.5,ATHERTON,2052,15200,1958,,1764,,Sold,,,https://www.redfin.com/CA/Atherton/81-Fair-Oaks-Ln-94027/home/1936467,MLSListings,ML81891855,N,Y,37.4639776,-122.1988821
PAST SALE,April-1-2022,Single Family Residential,1 Juniper Dr,Atherton,CA,94027,13300000,5,5.0,ATHERTON,6202,39201,1938,,2144,,Sold,,,https://www.redfin.com/CA/Atherton/1-Juniper-Dr-94027/home/1417128,MLSListings,ML81878888,N,Y,37.4705199,-122.1820993
PAST SALE,December-7-2022,Single Family Residential,302 Stevick Dr,Atherton,CA,94027,5398800,3,2.5,Atherton,2320,43560,1955,,2327,,Sold,,,https://www.redfin.com/CA/Atherton/302-Stevick-Dr-94027/home/1342954,San Francisco MLS,422707508,N,Y,37.4412541,-122.2202281
PAST SALE,September-22-2022,Single Family Residential,367 Lloyden Park Ln,Atherton,CA,94027,4548000,4,4.5,ATHERTON,3018,11700,2022,,1507,,Sold,,,https://www.redfin.com/CA/Atherton/367-Lloyden-Park-Ln-94027/home/1407445,MLSListings,ML81903674,N,Y,37.4643772,-122.2038477
PAST SALE,September-1-2022,Single Family Residential,355 Hedge Rd,Menlo Park,CA,94025,1600000,2,1.0,MENLO PARK,1230,5500,1950,,1301,,Sold,,,https://www.redfin.com/CA/Menlo-Park/355-Hedge-Rd-94025/home/1685724,MLSListings,ML81899807,N,Y,37.4758562,-122.1728533
PAST SALE,December-12-2022,Single Family Residential,48 Callie Ln,Menlo Park,CA,94025,1614875,3,2.0,MENLO PARK,1120,5360,1956,,1442,,Sold,,,https://www.redfin.com/CA/Menlo-Park/48-Callie-Ln-94025/home/1050058,MLSListings,ML81908466,N,Y,37.4769463,-122.1838065
PAST SALE,August-26-2022,Single Family Residential,44 Maple Ave,Atherton,CA,94027,4175000,4,3.5,ATHERTON,2518,6550,1963,,1658,,Sold,,,https://www.redfin.com/CA/Atherton/44-Maple-Ave-94027/home/1617148,MLSListings,ML81900384,N,Y,37.4616592,-122.1965322
PAST SALE,April-13-2022,Single Family Residential,912 Harmon Dr,Menlo Park,CA,94025,2600000,3,3.0,MENLO PARK,2200,5005,1956,,1182,,Sold,,,https://www.redfin.com/CA/Menlo-Park/912-Harmon-Dr-94025/home/1761616,MLSListings,ML81876232,Y,Y,37.4771812,-122.1816781
PAST SALE,June-30-2022,Single Family Residential,7 Lassen Ct,Menlo Park,CA,94025,5400000,5,5.5,MENLO PARK,4370,17424,1966,,1236,,Sold,,,https://www.redfin.com/CA/Menlo-Park/7-Lassen-Ct-94025/home/897647,MLSListings,ML81887354,N,Y,37.4283188,-122.2147978
PAST SALE,October-3-2022,Single Family Residential,410 8th Ave,Menlo Park,CA,94025,1600000,5,3.5,MENLO PARK,2170,5350,1935,,737,,Sold,,,https://www.redfin.com/CA/Menlo-Park/410-Eighth-Ave-94025/home/848450,MLSListings,ML81904171,N,Y,37.4710339,-122.2014093
PAST SALE,July-5-2022,Single Family Residential,1371 Delfino Way,Menlo Park,CA,94025,3210000,3,2.0,MENLO PARK,1400,7544,1962,,2293,,Sold,,,https://www.redfin.com/CA/Menlo-Park/1371-Delfino-Way-94025/home/2044675,MLSListings,ML81890689,N,Y,37.4380795,-122.2015423
PAST SALE,July-26-2022,Single Family Residential,530 Santa Clara Ave,Redwood City,CA,94061,4300000,5,4.5,REDWOOD CITY,3341,8288,2017,,1287,,Sold,,,https://www.redfin.com/CA/Redwood-City/530-Santa-Clara-Ave-94061/home/144108524,MLSListings,ML81893151,N,Y,37.4484131,-122.2232202
PAST SALE,November-4-2022,Single Family Residential,72 Barry Ln,Atherton,CA,94027,30250000,6,7.5,ATHERTON,11540,52430,2015,,2621,,Sold,,,https://www.redfin.com/CA/Atherton/72-Barry-Ln-94027/home/1980224,MLSListings,ML81907652,N,Y,37.4488504,-122.2066408
PAST SALE,August-4-2022,Single Family Residential,1346 Hoover St,Menlo Park,CA,94025,2075000,2,1.5,Downtown Main St,1250,5900,1939,,1660,,Sold,,,https://www.redfin.com/CA/Menlo-Park/1346-Hoover-St-94025/home/1831287,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996915,N,Y,37.4548508,-122.187886
PAST SALE,November-22-2022,Single Family Residential,548 Placitas Ave,Menlo Park,CA,94025,3550000,4,3.5,MENLO PARK,3585,8800,1997,,990,,Sold,,,https://www.redfin.com/CA/Menlo-Park/548-Placitas-Ave-94025/home/1516715,MLSListings,ML81907757,N,Y,37.4734258,-122.1955125
PAST SALE,,Single Family Residential,60 Dexter Ave,Redwood City,CA,94063,1425000,3,1.0,,1390,6000,1938,,1025,,,,,https://www.redfin.com/CA/Redwood-City/60-Dexter-Ave-94063/home/1999521,,,N,Y,37.469233,-122.2093007
PAST SALE,December-13-2022,Single Family Residential,217 Sheffield Ln,Redwood City,CA,94061,2230000,4,2.5,REDWOOD CITY,2060,5009,1986,,1083,250,Sold,,,https://www.redfin.com/CA/Redwood-City/217-Sheffield-Ln-94061/home/2053473,MLSListings,ML81907337,N,Y,37.4612164,-122.2205163
PAST SALE,September-9-2022,Single Family Residential,358 Orchard Ave,Redwood City,CA,94061,1200000,3,1.0,REDWOOD CITY,1360,4966,1947,,882,,Sold,,,https://www.redfin.com/CA/Redwood-City/358-Orchard-Ave-94061/home/842335,MLSListings,ML81902590,N,Y,37.4642627,-122.2182555
PAST SALE,August-23-2022,Single Family Residential,31 Eugenia Ln,Woodside,CA,94062,6300000,6,4.5,WOODSIDE,4435,60984,1956,,1421,,Sold,,,https://www.redfin.com/CA/Woodside/31-Eugenia-Ln-94062/home/880007,MLSListings,ML81897774,N,Y,37.4386444,-122.2329273
PAST SALE,,Single Family Residential,119 Tuscaloosa Ave,Atherton,CA,94027,44800000,7,9.0,,15987,82000,2015,,2802,,,,,https://www.redfin.com/CA/Atherton/119-Tuscaloosa-Ave-94027/home/2015080,,,N,Y,37.4556578,-122.2075274
PAST SALE,August-24-2022,Single Family Residential,380 Selby Ln,Atherton,CA,94027,8200000,4,4.0,ATHERTON,4160,51300,1956,,1971,,Sold,,,https://www.redfin.com/CA/Atherton/380-Selby-Ln-94027/home/1498494,MLSListings,ML81896994,N,Y,37.4519968,-122.2148865
PAST SALE,April-12-2022,Single Family Residential,327 Stockbridge Ave,Atherton,CA,94027,11780000,5,7.0,ATHERTON,6127,56628,2007,,1923,,Sold,,,https://www.redfin.com/CA/Atherton/327-Stockbridge-Ave-94027/home/2044682,MLSListings,ML81878206,N,Y,37.4420234,-122.2248381
PAST SALE,September-15-2022,Single Family Residential,2081 Camino Al Lago,Menlo Park,CA,94027,3090000,3,2.0,MENLO PARK,1565,6000,1947,,1974,,Sold,,,https://www.redfin.com/CA/Menlo-Park/2081-Cam-Al-Lago-94027/home/1155234,MLSListings,ML81900627,N,Y,37.4372189,-122.2115173
PAST SALE,June-6-2022,Single Family Residential,60 Valley Ct,Atherton,CA,94027,10865000,5,5.0,ATHERTON,5705,326831,2001,,1904,,Sold,,,https://www.redfin.com/CA/Atherton/60-Valley-Ct-94027/home/894969,MLSListings,ML81888937,N,Y,37.4285414,-122.2309328
PAST SALE,May-16-2022,Single Family Residential,3 Robert Dr S,Menlo Park,CA,94025,10100000,4,5.5,MENLO PARK,3500,31799,1949,,2886,,Sold,,,https://www.redfin.com/CA/Menlo-Park/3-S-Robert-Dr-94025/home/886308,MLSListings,ML81885330,N,Y,37.4448005,-122.1952021
PAST SALE,November-15-2022,Single Family Residential,206 Ravenswood Ave,Menlo Park,CA,94025,1455000,4,3.0,MENLO PARK,1760,2100,1964,,827,300,Sold,,,https://www.redfin.com/CA/Menlo-Park/206-Ravenswood-Ave-94025/home/1295842,MLSListings,ML81906098,N,Y,37.458166,-122.1779424
PAST SALE,September-22-2022,Single Family Residential,865 Menlo Oaks Dr,Menlo Park,CA,94025,5900000,5,3.0,MENLO PARK,4093,20700,1999,,1441,,Sold,,,https://www.redfin.com/CA/Menlo-Park/865-Menlo-Oaks-Dr-94025/home/856757,MLSListings,ML81897533,N,Y,37.4692184,-122.1677088
PAST SALE,November-29-2022,Single Family Residential,1380 N Lemon Ave,Menlo Park,CA,94025,4000000,5,3.0,MENLO PARK,2540,10080,1957,,1575,,Sold,,,https://www.redfin.com/CA/Menlo-Park/1380-N-Lemon-Ave-94025/home/1269278,MLSListings,ML81908292,N,Y,37.4390906,-122.2009881
PAST SALE,June-7-2022,Single Family Residential,67 Oakwood Dr,Redwood City,CA,94061,1635000,3,2.5,REDWOOD CITY,1640,2294,2007,,997,,Sold,,,https://www.redfin.com/CA/Redwood-City/67-Oakwood-Dr-94061/home/17307637,MLSListings,ML81887344,N,Y,37.4693466,-122.2141883
PAST SALE,,Single Family Residential,98 Sutherland Dr,Atherton,CA,94027,41100000,6,7.0,,10613,86423,1933,,3873,,,,,https://www.redfin.com/CA/Atherton/98-Sutherland-Dr-94027/home/1535977,,,N,Y,37.4339576,-122.2205163
PAST SALE,January-10-2023,Single Family Residential,54 Mulberry Ln,Atherton,CA,94027,13750000,6,7.5,ATHERTON,7500,44492,2016,,1833,,Sold,,,https://www.redfin.com/CA/Atherton/54-Mulberry-Ln-94027/home/887587,MLSListings,ML81910591,N,Y,37.4420183,-122.2167927
PAST SALE,June-6-2022,Single Family Residential,235 Nimitz Ave,Redwood City,CA,94061,3195000,3,4.5,REDWOOD CITY,2595,5150,2022,,1231,,Sold,,,https://www.redfin.com/CA/Redwood-City/235-Nimitz-Ave-94061/home/848617,MLSListings,ML81871237,N,Y,37.4576982,-122.2232202
PAST SALE,December-22-2022,Single Family Residential,137 Hawthorne Dr,Atherton,CA,94027,8220000,4,4.5,ATHERTON,4610,40480,2004,,1783,,Sold,,,https://www.redfin.com/CA/Atherton/137-Hawthorne-Dr-94027/home/1342211,MLSListings,ML81911856,N,Y,37.4676078,-122.1848759
PAST SALE,,Single Family Residential,302 Atherton Ave,Atherton,CA,94027,10600000,5,8.5,,7206,35545,2010,,1471,,,,,https://www.redfin.com/CA/Atherton/302-Atherton-Ave-94027/home/1776521,,,N,Y,37.439713,-122.2177236
PAST SALE,June-14-2022,Single Family Residential,73 Irving Ave,Atherton,CA,94027,9120000,8,8.5,Atherton,6430,41292,2010,,1418,,Sold,,,https://www.redfin.com/CA/Atherton/73-Irving-Ave-94027/home/850997,San Francisco MLS,422647851,N,Y,37.4742344,-122.1878639
PAST SALE,August-12-2022,Single Family Residential,360 Encinal Ave,Menlo Park,CA,94025,4500000,5,3.5,MENLO PARK,3030,10000,1937,,1485,,Sold,,,https://www.redfin.com/CA/Menlo-Park/360-Encinal-Ave-94025/home/1667876,MLSListings,ML81893044,N,Y,37.4602822,-122.188928
PAST SALE,August-8-2022,Single Family Residential,97 Ridge View Dr,Atherton,CA,94027,10900000,6,7.5,ATHERTON,9107,94090,1981,,1197,,Sold,,,https://www.redfin.com/CA/Atherton/97-Ridge-View-Dr-94027/home/1072620,MLSListings,ML81893719,N,Y,37.4364687,-122.2298025
PAST SALE,November-23-2022,Single Family Residential,95 Jennings Ln,Atherton,CA,94027,10000000,6,6.5,ATHERTON,5560,45675,2016,,1799,,Sold,,,https://www.redfin.com/CA/Atherton/95-Jennings-Ln-94027/home/848137,MLSListings,ML81904663,N,Y,37.467429,-122.1996463
PAST SALE,,Single Family Residential,338 Walsh Rd,Atherton,CA,94027,26000000,7,8.0,,12322,48480,2020,,2110,,,,,https://www.redfin.com/CA/Atherton/338-Walsh-Rd-94027/home/167443699,,,N,Y,37.4350242,-122.215846
PAST SALE,July-1-2022,Single Family Residential,1394 San Mateo Dr,Menlo Park,CA,94025,16750000,7,6.5,MENLO PARK,7459,40313,2020,,2246,,Sold,,,https://www.redfin.com/CA/Menlo-Park/1394-San-Mateo-Dr-94025/home/1408042,MLSListings,ML81886413,N,Y,37.4477888,-122.1938719
PAST SALE,October-26-2022,Single Family Residential,118 Selby Ln,Atherton,CA,94027,16000000,6,7.5,ATHERTON,14603,50094,2014,,1096,,Sold,,,https://www.redfin.com/CA/Atherton/118-Selby-Ln-94027/home/1184323,MLSListings,ML81900014,N,Y,37.4617889,-122.2183885
PAST SALE,September-29-2022,Single Family Residential,1372 Johnson St,Menlo Park,CA,94025,5100000,4,4.0,MENLO PARK,3475,5750,1999,,1468,,Sold,,,https://www.redfin.com/CA/Menlo-Park/1372-Johnson-St-94025/home/1909804,MLSListings,ML81897719,N,Y,37.4508877,-122.1909455
PAST SALE,May-13-2022,Single Family Residential,333 Fletcher Dr,Atherton,CA,94027,9888000,4,5.5,ATHERTON,6531,44055,2014,,1514,,Sold,,,https://www.redfin.com/CA/Atherton/333-Fletcher-Dr-94027/home/1634143,MLSListings,ML81876696,N,Y,37.4396361,-122.223331
PAST SALE,March-1-2022,Single Family Residential,1035 Valparaiso Ave,Menlo Park,CA,94025,5050000,5,3.0,MENLO PARK,2300,22755,1954,,2196,,Sold,,,https://www.redfin.com/CA/Menlo-Park/1035-Valparaiso-Ave-94025/home/1754009,MLSListings,ML81865296,N,Y,37.4503096,-122.1916771
PAST SALE,September-9-2022,Single Family Residential,83 Wisteria Way,Atherton,CA,94027,6300000,3,2.0,ATHERTON,1940,42224,1952,,3247,,Sold,,,https://www.redfin.com/CA/Atherton/83-Wisteria-Way-94027/home/1600624,MLSListings,ML81884880,N,Y,37.4722381,-122.1744719
PAST SALE,January-28-2022,Single Family Residential,475 Moore Rd,Woodside,CA,94062,9100000,3,4.0,WOODSIDE,4865,130680,2009,,1871,,Sold,,,https://www.redfin.com/CA/Woodside/475-Moore-Rd-94062/home/21968102,MLSListings,ML81861759,N,Y,37.4329298,-122.2350326
PAST SALE,May-13-2022,Single Family Residential,275 Camino Al Lago,Atherton,CA,94027,11500000,3,2.0,ATHERTON,2770,58806,1942,,4152,,Sold,,,https://www.redfin.com/CA/Atherton/275-Cam-Al-Lago-94027/home/1174393,MLSListings,ML81866725,N,Y,37.4397969,-122.2095667
